startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,StartedBrowsingBonjour,DiscoveredReceiverBonjour,SendingStartPSIRequest,ReceivedStartPSIResponse,SendingFinishPSIRequest,ReceivedFinishPSIResponse,SendingDiscoverRequest,ReceivedDiscoverResponse,StartsSendingFile,UploadFinished,precomputationDuration,DiscoverCompleted
2020-10-13T22:13:09.553Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,10000,10,10000,10,2020-10-13T22:13:18.848Z,2020-10-13T22:13:18.860Z,2020-10-13T22:13:18.860Z,2020-10-13T22:13:18.870Z,2020-10-13T22:13:18.870Z,2020-10-13T22:13:18.874Z,2020-10-13T22:13:18.564Z,2020-10-13T22:13:18.574Z,2020-10-13T22:13:18.574Z,2020-10-13T22:13:18.584Z,2020-10-13T22:13:18.874Z,2020-10-13T22:13:17.553Z,2020-10-13T22:13:17.570Z,2020-10-13T22:13:17.570Z,2020-10-13T22:13:18.564Z,2020-10-13T22:13:18.595Z,2020-10-13T22:13:18.823Z,,,2020-10-13T22:13:19.108Z,2020-10-13T22:13:20.072Z,13.819098949432373,2020-10-13T22:13:18.903Z
2020-10-13T22:13:34.360Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,10000,20,10000,20,2020-10-13T22:13:43.838Z,2020-10-13T22:13:43.861Z,2020-10-13T22:13:43.861Z,2020-10-13T22:13:43.880Z,2020-10-13T22:13:43.880Z,2020-10-13T22:13:43.883Z,2020-10-13T22:13:43.287Z,2020-10-13T22:13:43.304Z,2020-10-13T22:13:43.304Z,2020-10-13T22:13:43.321Z,2020-10-13T22:13:43.883Z,2020-10-13T22:13:43.157Z,2020-10-13T22:13:43.175Z,2020-10-13T22:13:43.175Z,2020-10-13T22:13:43.286Z,2020-10-13T22:13:43.332Z,2020-10-13T22:13:43.813Z,,,2020-10-13T22:13:44.201Z,2020-10-13T22:13:45.231Z,14.05427098274231,2020-10-13T22:13:43.913Z
2020-10-13T22:14:06.096Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489137.0,15000,1,15000,1,2020-10-13T22:14:15.485Z,2020-10-13T22:14:15.486Z,2020-10-13T22:14:15.486Z,2020-10-13T22:14:15.487Z,2020-10-13T22:14:15.487Z,2020-10-13T22:14:15.492Z,2020-10-13T22:14:15.189Z,2020-10-13T22:14:15.190Z,2020-10-13T22:14:15.190Z,2020-10-13T22:14:15.197Z,2020-10-13T22:14:15.492Z,2020-10-13T22:14:14.881Z,2020-10-13T22:14:14.900Z,2020-10-13T22:14:14.900Z,2020-10-13T22:14:15.188Z,2020-10-13T22:14:15.213Z,2020-10-13T22:14:15.456Z,,,2020-10-13T22:14:15.723Z,2020-10-13T22:14:16.702Z,20.579398036003113,2020-10-13T22:14:15.527Z
2020-10-13T22:14:38.044Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,15000,10,15000,10,2020-10-13T22:14:47.699Z,2020-10-13T22:14:47.710Z,2020-10-13T22:14:47.710Z,2020-10-13T22:14:47.720Z,2020-10-13T22:14:47.720Z,2020-10-13T22:14:47.725Z,2020-10-13T22:14:47.238Z,2020-10-13T22:14:47.248Z,2020-10-13T22:14:47.248Z,2020-10-13T22:14:47.260Z,2020-10-13T22:14:47.725Z,2020-10-13T22:14:46.815Z,2020-10-13T22:14:46.831Z,2020-10-13T22:14:46.831Z,2020-10-13T22:14:47.237Z,2020-10-13T22:14:47.276Z,2020-10-13T22:14:47.669Z,,,2020-10-13T22:14:47.837Z,2020-10-13T22:14:48.865Z,21.04297709465027,2020-10-13T22:14:47.756Z
2020-10-13T22:15:10.331Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,15000,20,15000,20,2020-10-13T22:15:19.740Z,2020-10-13T22:15:19.762Z,2020-10-13T22:15:19.762Z,2020-10-13T22:15:19.780Z,2020-10-13T22:15:19.780Z,2020-10-13T22:15:19.785Z,2020-10-13T22:15:19.207Z,2020-10-13T22:15:19.225Z,2020-10-13T22:15:19.225Z,2020-10-13T22:15:19.244Z,2020-10-13T22:15:19.785Z,2020-10-13T22:15:19.048Z,2020-10-13T22:15:19.065Z,2020-10-13T22:15:19.065Z,2020-10-13T22:15:19.206Z,2020-10-13T22:15:19.260Z,2020-10-13T22:15:19.706Z,,,2020-10-13T22:15:19.898Z,2020-10-13T22:15:21.174Z,21.140257954597473,2020-10-13T22:15:19.815Z
2020-10-13T22:15:21.342Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489137.0,100,1,100,1,2020-10-13T22:15:30.346Z,2020-10-13T22:15:30.348Z,2020-10-13T22:15:30.348Z,2020-10-13T22:15:30.349Z,2020-10-13T22:15:30.349Z,2020-10-13T22:15:30.349Z,2020-10-13T22:15:30.226Z,2020-10-13T22:15:30.227Z,2020-10-13T22:15:30.227Z,2020-10-13T22:15:30.228Z,2020-10-13T22:15:30.349Z,2020-10-13T22:15:29.343Z,2020-10-13T22:15:29.361Z,2020-10-13T22:15:29.361Z,2020-10-13T22:15:30.225Z,2020-10-13T22:15:30.228Z,2020-10-13T22:15:30.344Z,,,2020-10-13T22:15:30.455Z,2020-10-13T22:15:31.316Z,0.14935302734375,2020-10-13T22:15:30.385Z
2020-10-13T22:15:31.502Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489139.0,100,10,100,10,2020-10-13T22:15:41.427Z,2020-10-13T22:15:41.440Z,2020-10-13T22:15:41.440Z,2020-10-13T22:15:41.450Z,2020-10-13T22:15:41.450Z,2020-10-13T22:15:41.450Z,2020-10-13T22:15:41.251Z,2020-10-13T22:15:41.261Z,2020-10-13T22:15:41.261Z,2020-10-13T22:15:41.270Z,2020-10-13T22:15:41.450Z,2020-10-13T22:15:40.296Z,2020-10-13T22:15:40.314Z,2020-10-13T22:15:40.314Z,2020-10-13T22:15:41.250Z,2020-10-13T22:15:41.270Z,2020-10-13T22:15:41.422Z,,,2020-10-13T22:15:41.717Z,2020-10-13T22:15:42.905Z,0.15185904502868652,2020-10-13T22:15:41.483Z
2020-10-13T22:15:43.100Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,100,20,100,20,2020-10-13T22:15:52.499Z,2020-10-13T22:15:52.523Z,2020-10-13T22:15:52.523Z,2020-10-13T22:15:52.543Z,2020-10-13T22:15:52.543Z,2020-10-13T22:15:52.543Z,2020-10-13T22:15:52.287Z,2020-10-13T22:15:52.305Z,2020-10-13T22:15:52.305Z,2020-10-13T22:15:52.319Z,2020-10-13T22:15:52.543Z,2020-10-13T22:15:51.790Z,2020-10-13T22:15:51.808Z,2020-10-13T22:15:51.808Z,2020-10-13T22:15:52.286Z,2020-10-13T22:15:52.319Z,2020-10-13T22:15:52.491Z,,,2020-10-13T22:15:52.689Z,2020-10-13T22:15:54.206Z,0.14515292644500732,2020-10-13T22:15:52.575Z
2020-10-13T22:15:55.618Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489139.0,1000,1,1000,1,2020-10-13T22:16:03.963Z,2020-10-13T22:16:03.964Z,2020-10-13T22:16:03.964Z,2020-10-13T22:16:03.966Z,2020-10-13T22:16:03.966Z,2020-10-13T22:16:03.966Z,2020-10-13T22:16:03.817Z,2020-10-13T22:16:03.819Z,2020-10-13T22:16:03.819Z,2020-10-13T22:16:03.820Z,2020-10-13T22:16:03.966Z,2020-10-13T22:16:03.618Z,2020-10-13T22:16:03.637Z,2020-10-13T22:16:03.637Z,2020-10-13T22:16:03.817Z,2020-10-13T22:16:03.822Z,2020-10-13T22:16:03.960Z,,,2020-10-13T22:16:04.188Z,2020-10-13T22:16:05.446Z,1.3716509342193604,2020-10-13T22:16:04.003Z
2020-10-13T22:16:06.880Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489145.0,1000,10,1000,10,2020-10-13T22:16:16.308Z,2020-10-13T22:16:16.322Z,2020-10-13T22:16:16.322Z,2020-10-13T22:16:16.333Z,2020-10-13T22:16:16.333Z,2020-10-13T22:16:16.333Z,2020-10-13T22:16:15.916Z,2020-10-13T22:16:15.925Z,2020-10-13T22:16:15.925Z,2020-10-13T22:16:15.934Z,2020-10-13T22:16:16.333Z,2020-10-13T22:16:15.556Z,2020-10-13T22:16:15.575Z,2020-10-13T22:16:15.575Z,2020-10-13T22:16:15.915Z,2020-10-13T22:16:15.935Z,2020-10-13T22:16:16.301Z,,,2020-10-13T22:16:16.442Z,2020-10-13T22:16:17.471Z,1.3783059120178223,2020-10-13T22:16:16.368Z
