startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,ReceivedStartPSIRequest,SentStartPSIResponse,ReceivedFinishPSIRequest,SentFinishPSIResponse,ReceivedDiscoverRequest,SentDiscoverResponse,UploadFinished,precomputationDuration
2020-10-13T23:14:43.160Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,5000,1,5000,1,2020-10-13T23:14:55.525Z,2020-10-13T23:14:55.526Z,2020-10-13T23:14:55.526Z,2020-10-13T23:14:55.527Z,2020-10-13T23:14:55.527Z,2020-10-13T23:14:55.529Z,2020-10-13T23:14:55.530Z,2020-10-13T23:14:55.531Z,2020-10-13T23:14:55.531Z,2020-10-13T23:14:55.532Z,2020-10-13T23:14:55.533Z,2020-10-13T23:14:55.362Z,2020-10-13T23:14:55.364Z,2020-10-13T23:14:55.514Z,2020-10-13T23:14:55.540Z,,,2020-10-13T23:14:57.055Z,4.352301001548767
2020-10-13T23:15:01.543Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,5000,10,5000,10,2020-10-13T23:15:13.375Z,2020-10-13T23:15:13.386Z,2020-10-13T23:15:13.386Z,2020-10-13T23:15:13.391Z,2020-10-13T23:15:13.391Z,2020-10-13T23:15:13.393Z,2020-10-13T23:15:13.393Z,2020-10-13T23:15:13.398Z,2020-10-13T23:15:13.399Z,2020-10-13T23:15:13.403Z,2020-10-13T23:15:13.404Z,2020-10-13T23:15:13.204Z,2020-10-13T23:15:13.206Z,2020-10-13T23:15:13.361Z,2020-10-13T23:15:13.409Z,,,2020-10-13T23:15:14.828Z,4.380900025367737
2020-10-13T23:15:19.328Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,5000,20,5000,20,2020-10-13T23:15:30.644Z,2020-10-13T23:15:30.663Z,2020-10-13T23:15:30.663Z,2020-10-13T23:15:30.671Z,2020-10-13T23:15:30.671Z,2020-10-13T23:15:30.673Z,2020-10-13T23:15:30.673Z,2020-10-13T23:15:30.682Z,2020-10-13T23:15:30.682Z,2020-10-13T23:15:30.690Z,2020-10-13T23:15:30.691Z,2020-10-13T23:15:30.447Z,2020-10-13T23:15:30.448Z,2020-10-13T23:15:30.626Z,2020-10-13T23:15:30.695Z,,,2020-10-13T23:15:31.908Z,4.3832420110702515
2020-10-13T23:15:40.792Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,10000,1,10000,1,2020-10-13T23:15:54.615Z,2020-10-13T23:15:54.616Z,2020-10-13T23:15:54.616Z,2020-10-13T23:15:54.617Z,2020-10-13T23:15:54.617Z,2020-10-13T23:15:54.620Z,2020-10-13T23:15:54.621Z,2020-10-13T23:15:54.621Z,2020-10-13T23:15:54.621Z,2020-10-13T23:15:54.622Z,2020-10-13T23:15:54.624Z,2020-10-13T23:15:54.237Z,2020-10-13T23:15:54.238Z,2020-10-13T23:15:54.600Z,2020-10-13T23:15:54.633Z,,,2020-10-13T23:15:56.375Z,8.713629007339478
2020-10-13T23:16:05.320Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,10000,10,10000,10,2020-10-13T23:16:19.943Z,2020-10-13T23:16:19.951Z,2020-10-13T23:16:19.951Z,2020-10-13T23:16:19.955Z,2020-10-13T23:16:19.955Z,2020-10-13T23:16:19.958Z,2020-10-13T23:16:19.958Z,2020-10-13T23:16:19.963Z,2020-10-13T23:16:19.963Z,2020-10-13T23:16:19.967Z,2020-10-13T23:16:19.969Z,2020-10-13T23:16:19.737Z,2020-10-13T23:16:19.739Z,2020-10-13T23:16:19.925Z,2020-10-13T23:16:19.976Z,,,2020-10-13T23:16:21.173Z,8.712764024734497
2020-10-13T23:16:30.134Z,"iPhone12,3",14.0.0,psi,receiver,10489145.0,10000,20,10000,20,2020-10-13T23:16:44.664Z,2020-10-13T23:16:44.681Z,2020-10-13T23:16:44.681Z,2020-10-13T23:16:44.688Z,2020-10-13T23:16:44.688Z,2020-10-13T23:16:44.690Z,2020-10-13T23:16:44.691Z,2020-10-13T23:16:44.700Z,2020-10-13T23:16:44.700Z,2020-10-13T23:16:44.707Z,2020-10-13T23:16:44.709Z,2020-10-13T23:16:44.447Z,2020-10-13T23:16:44.449Z,2020-10-13T23:16:44.643Z,2020-10-13T23:16:44.716Z,,,2020-10-13T23:16:46.698Z,8.772768020629883
2020-10-13T23:16:59.999Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,15000,1,15000,1,2020-10-13T23:17:17.649Z,2020-10-13T23:17:17.650Z,2020-10-13T23:17:17.650Z,2020-10-13T23:17:17.650Z,2020-10-13T23:17:17.650Z,2020-10-13T23:17:17.653Z,2020-10-13T23:17:17.653Z,2020-10-13T23:17:17.654Z,2020-10-13T23:17:17.654Z,2020-10-13T23:17:17.654Z,2020-10-13T23:17:17.657Z,2020-10-13T23:17:17.445Z,2020-10-13T23:17:17.447Z,2020-10-13T23:17:17.630Z,2020-10-13T23:17:17.668Z,,,2020-10-13T23:17:18.846Z,13.059486985206604
2020-10-13T23:17:32.162Z,"iPhone12,3",14.0.0,psi,receiver,10489137.0,15000,10,15000,10,2020-10-13T23:17:49.609Z,2020-10-13T23:17:49.617Z,2020-10-13T23:17:49.617Z,2020-10-13T23:17:49.620Z,2020-10-13T23:17:49.620Z,2020-10-13T23:17:49.623Z,2020-10-13T23:17:49.623Z,2020-10-13T23:17:49.627Z,2020-10-13T23:17:49.627Z,2020-10-13T23:17:49.631Z,2020-10-13T23:17:49.633Z,2020-10-13T23:17:49.390Z,2020-10-13T23:17:49.392Z,2020-10-13T23:17:49.588Z,2020-10-13T23:17:49.644Z,,,2020-10-13T23:17:51.201Z,13.06302809715271
2020-10-13T23:18:04.596Z,"iPhone12,3",14.0.0,psi,receiver,10489145.0,15000,20,15000,20,2020-10-13T23:18:22.197Z,2020-10-13T23:18:22.211Z,2020-10-13T23:18:22.211Z,2020-10-13T23:18:22.218Z,2020-10-13T23:18:22.218Z,2020-10-13T23:18:22.221Z,2020-10-13T23:18:22.221Z,2020-10-13T23:18:22.229Z,2020-10-13T23:18:22.229Z,2020-10-13T23:18:22.237Z,2020-10-13T23:18:22.239Z,2020-10-13T23:18:21.960Z,2020-10-13T23:18:21.962Z,2020-10-13T23:18:22.175Z,2020-10-13T23:18:22.250Z,,,2020-10-13T23:18:24.203Z,13.102443933486938
2020-10-13T23:18:24.315Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,100,1,100,1,2020-10-13T23:18:33.576Z,2020-10-13T23:18:33.578Z,2020-10-13T23:18:33.578Z,2020-10-13T23:18:33.579Z,2020-10-13T23:18:33.579Z,2020-10-13T23:18:33.580Z,2020-10-13T23:18:33.580Z,2020-10-13T23:18:33.582Z,2020-10-13T23:18:33.582Z,2020-10-13T23:18:33.583Z,2020-10-13T23:18:33.583Z,2020-10-13T23:18:33.456Z,2020-10-13T23:18:33.457Z,2020-10-13T23:18:33.574Z,2020-10-13T23:18:33.584Z,,,2020-10-13T23:18:34.459Z,0.08785903453826904
2020-10-13T23:18:34.580Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,100,10,100,10,2020-10-13T23:18:44.113Z,2020-10-13T23:18:44.132Z,2020-10-13T23:18:44.132Z,2020-10-13T23:18:44.139Z,2020-10-13T23:18:44.139Z,2020-10-13T23:18:44.139Z,2020-10-13T23:18:44.140Z,2020-10-13T23:18:44.148Z,2020-10-13T23:18:44.148Z,2020-10-13T23:18:44.154Z,2020-10-13T23:18:44.154Z,2020-10-13T23:18:43.976Z,2020-10-13T23:18:43.978Z,2020-10-13T23:18:44.105Z,2020-10-13T23:18:44.155Z,,,2020-10-13T23:18:45.400Z,0.0878070592880249
2020-10-13T23:18:45.537Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,100,20,100,20,2020-10-13T23:18:54.647Z,2020-10-13T23:18:54.678Z,2020-10-13T23:18:54.678Z,2020-10-13T23:18:54.688Z,2020-10-13T23:18:54.688Z,2020-10-13T23:18:54.688Z,2020-10-13T23:18:54.688Z,2020-10-13T23:18:54.698Z,2020-10-13T23:18:54.698Z,2020-10-13T23:18:54.708Z,2020-10-13T23:18:54.708Z,2020-10-13T23:18:54.478Z,2020-10-13T23:18:54.480Z,2020-10-13T23:18:54.633Z,2020-10-13T23:18:54.708Z,,,2020-10-13T23:18:55.878Z,0.08817195892333984
2020-10-13T23:18:56.789Z,"iPhone12,3",14.0.0,psi,receiver,10489137.0,1000,1,1000,1,2020-10-13T23:19:05.607Z,2020-10-13T23:19:05.609Z,2020-10-13T23:19:05.609Z,2020-10-13T23:19:05.610Z,2020-10-13T23:19:05.610Z,2020-10-13T23:19:05.610Z,2020-10-13T23:19:05.611Z,2020-10-13T23:19:05.612Z,2020-10-13T23:19:05.612Z,2020-10-13T23:19:05.613Z,2020-10-13T23:19:05.614Z,2020-10-13T23:19:05.478Z,2020-10-13T23:19:05.481Z,2020-10-13T23:19:05.602Z,2020-10-13T23:19:05.617Z,,,2020-10-13T23:19:06.893Z,0.8735660314559937
2020-10-13T23:19:07.814Z,"iPhone12,3",14.0.0,psi,receiver,10489137.0,1000,10,1000,10,2020-10-13T23:19:17.690Z,2020-10-13T23:19:17.706Z,2020-10-13T23:19:17.706Z,2020-10-13T23:19:17.712Z,2020-10-13T23:19:17.712Z,2020-10-13T23:19:17.713Z,2020-10-13T23:19:17.713Z,2020-10-13T23:19:17.719Z,2020-10-13T23:19:17.719Z,2020-10-13T23:19:17.725Z,2020-10-13T23:19:17.725Z,2020-10-13T23:19:17.547Z,2020-10-13T23:19:17.549Z,2020-10-13T23:19:17.680Z,2020-10-13T23:19:17.727Z,,,2020-10-13T23:19:19.203Z,0.8728939294815063
2020-10-13T23:19:20.133Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,1000,20,1000,20,2020-10-13T23:19:29.234Z,2020-10-13T23:19:29.259Z,2020-10-13T23:19:29.260Z,2020-10-13T23:19:29.269Z,2020-10-13T23:19:29.269Z,2020-10-13T23:19:29.269Z,2020-10-13T23:19:29.270Z,2020-10-13T23:19:29.279Z,2020-10-13T23:19:29.279Z,2020-10-13T23:19:29.288Z,2020-10-13T23:19:29.288Z,2020-10-13T23:19:29.074Z,2020-10-13T23:19:29.075Z,2020-10-13T23:19:29.218Z,2020-10-13T23:19:29.290Z,,,2020-10-13T23:19:30.783Z,0.8745219707489014
2020-10-13T23:19:35.231Z,"iPhone12,3",14.0.0,psi,receiver,10489135.0,5000,1,5000,1,2020-10-13T23:19:47.155Z,2020-10-13T23:19:47.157Z,2020-10-13T23:19:47.157Z,2020-10-13T23:19:47.158Z,2020-10-13T23:19:47.158Z,2020-10-13T23:19:47.159Z,2020-10-13T23:19:47.160Z,2020-10-13T23:19:47.161Z,2020-10-13T23:19:47.161Z,2020-10-13T23:19:47.162Z,2020-10-13T23:19:47.163Z,2020-10-13T23:19:46.991Z,2020-10-13T23:19:46.993Z,2020-10-13T23:19:47.145Z,2020-10-13T23:19:47.170Z,,,2020-10-13T23:19:49.131Z,4.3523930311203
2020-10-13T23:19:53.614Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,5000,10,5000,10,2020-10-13T23:20:04.878Z,2020-10-13T23:20:04.889Z,2020-10-13T23:20:04.889Z,2020-10-13T23:20:04.894Z,2020-10-13T23:20:04.894Z,2020-10-13T23:20:04.896Z,2020-10-13T23:20:04.896Z,2020-10-13T23:20:04.902Z,2020-10-13T23:20:04.902Z,2020-10-13T23:20:04.907Z,2020-10-13T23:20:04.908Z,2020-10-13T23:20:04.702Z,2020-10-13T23:20:04.704Z,2020-10-13T23:20:04.864Z,2020-10-13T23:20:04.913Z,,,2020-10-13T23:20:06.409Z,4.380630016326904
2020-10-13T23:20:10.895Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,5000,20,5000,20,2020-10-13T23:20:22.792Z,2020-10-13T23:20:22.811Z,2020-10-13T23:20:22.811Z,2020-10-13T23:20:22.819Z,2020-10-13T23:20:22.819Z,2020-10-13T23:20:22.821Z,2020-10-13T23:20:22.821Z,2020-10-13T23:20:22.830Z,2020-10-13T23:20:22.830Z,2020-10-13T23:20:22.838Z,2020-10-13T23:20:22.838Z,2020-10-13T23:20:22.594Z,2020-10-13T23:20:22.595Z,2020-10-13T23:20:22.774Z,2020-10-13T23:20:22.843Z,,,2020-10-13T23:20:25.172Z,4.372058987617493
2020-10-13T23:20:34.075Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,10000,1,10000,1,2020-10-13T23:20:48.378Z,2020-10-13T23:20:48.379Z,2020-10-13T23:20:48.379Z,2020-10-13T23:20:48.380Z,2020-10-13T23:20:48.380Z,2020-10-13T23:20:48.383Z,2020-10-13T23:20:48.383Z,2020-10-13T23:20:48.383Z,2020-10-13T23:20:48.383Z,2020-10-13T23:20:48.384Z,2020-10-13T23:20:48.386Z,2020-10-13T23:20:48.197Z,2020-10-13T23:20:48.198Z,2020-10-13T23:20:48.363Z,2020-10-13T23:20:48.395Z,,,2020-10-13T23:20:49.647Z,8.719956994056702
2020-10-13T23:20:58.572Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,10000,10,10000,10,2020-10-13T23:21:13.109Z,2020-10-13T23:21:13.118Z,2020-10-13T23:21:13.118Z,2020-10-13T23:21:13.122Z,2020-10-13T23:21:13.122Z,2020-10-13T23:21:13.124Z,2020-10-13T23:21:13.125Z,2020-10-13T23:21:13.129Z,2020-10-13T23:21:13.129Z,2020-10-13T23:21:13.133Z,2020-10-13T23:21:13.135Z,2020-10-13T23:21:12.912Z,2020-10-13T23:21:12.913Z,2020-10-13T23:21:13.092Z,2020-10-13T23:21:13.142Z,,,2020-10-13T23:21:15.469Z,8.748579025268555
2020-10-13T23:21:24.382Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,10000,20,10000,20,2020-10-13T23:21:39.575Z,2020-10-13T23:21:39.592Z,2020-10-13T23:21:39.592Z,2020-10-13T23:21:39.600Z,2020-10-13T23:21:39.600Z,2020-10-13T23:21:39.602Z,2020-10-13T23:21:39.602Z,2020-10-13T23:21:39.610Z,2020-10-13T23:21:39.610Z,2020-10-13T23:21:39.618Z,2020-10-13T23:21:39.620Z,2020-10-13T23:21:39.079Z,2020-10-13T23:21:39.081Z,2020-10-13T23:21:39.554Z,2020-10-13T23:21:39.627Z,,,2020-10-13T23:21:41.045Z,8.713287949562073
2020-10-13T23:21:54.382Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,15000,1,15000,1,2020-10-13T23:22:11.228Z,2020-10-13T23:22:11.229Z,2020-10-13T23:22:11.229Z,2020-10-13T23:22:11.229Z,2020-10-13T23:22:11.229Z,2020-10-13T23:22:11.233Z,2020-10-13T23:22:11.233Z,2020-10-13T23:22:11.233Z,2020-10-13T23:22:11.233Z,2020-10-13T23:22:11.234Z,2020-10-13T23:22:11.236Z,2020-10-13T23:22:11.020Z,2020-10-13T23:22:11.022Z,2020-10-13T23:22:11.209Z,2020-10-13T23:22:11.247Z,,,2020-10-13T23:22:12.879Z,13.090970993041992
2020-10-13T23:22:26.326Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,15000,10,15000,10,2020-10-13T23:22:43.321Z,2020-10-13T23:22:43.329Z,2020-10-13T23:22:43.329Z,2020-10-13T23:22:43.332Z,2020-10-13T23:22:43.332Z,2020-10-13T23:22:43.335Z,2020-10-13T23:22:43.335Z,2020-10-13T23:22:43.339Z,2020-10-13T23:22:43.339Z,2020-10-13T23:22:43.343Z,2020-10-13T23:22:43.345Z,2020-10-13T23:22:43.095Z,2020-10-13T23:22:43.096Z,2020-10-13T23:22:43.301Z,2020-10-13T23:22:43.356Z,,,2020-10-13T23:22:45.370Z,13.161139011383057
2020-10-13T23:22:58.740Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,15000,20,15000,20,2020-10-13T23:23:16.627Z,2020-10-13T23:23:16.645Z,2020-10-13T23:23:16.645Z,2020-10-13T23:23:16.652Z,2020-10-13T23:23:16.652Z,2020-10-13T23:23:16.656Z,2020-10-13T23:23:16.656Z,2020-10-13T23:23:16.664Z,2020-10-13T23:23:16.664Z,2020-10-13T23:23:16.672Z,2020-10-13T23:23:16.675Z,2020-10-13T23:23:16.161Z,2020-10-13T23:23:16.162Z,2020-10-13T23:23:16.592Z,2020-10-13T23:23:16.686Z,,,2020-10-13T23:23:18.363Z,13.067399024963379
2020-10-13T23:23:18.484Z,"iPhone12,3",14.0.0,psi,receiver,10489145.0,100,1,100,1,2020-10-13T23:23:27.219Z,2020-10-13T23:23:27.221Z,2020-10-13T23:23:27.221Z,2020-10-13T23:23:27.223Z,2020-10-13T23:23:27.223Z,2020-10-13T23:23:27.223Z,2020-10-13T23:23:27.223Z,2020-10-13T23:23:27.225Z,2020-10-13T23:23:27.225Z,2020-10-13T23:23:27.226Z,2020-10-13T23:23:27.226Z,2020-10-13T23:23:27.094Z,2020-10-13T23:23:27.096Z,2020-10-13T23:23:27.217Z,2020-10-13T23:23:27.228Z,,,2020-10-13T23:23:28.882Z,0.0877610445022583
2020-10-13T23:23:29.050Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,100,10,100,10,2020-10-13T23:23:38.256Z,2020-10-13T23:23:38.275Z,2020-10-13T23:23:38.275Z,2020-10-13T23:23:38.282Z,2020-10-13T23:23:38.282Z,2020-10-13T23:23:38.282Z,2020-10-13T23:23:38.283Z,2020-10-13T23:23:38.291Z,2020-10-13T23:23:38.291Z,2020-10-13T23:23:38.297Z,2020-10-13T23:23:38.297Z,2020-10-13T23:23:38.117Z,2020-10-13T23:23:38.118Z,2020-10-13T23:23:38.249Z,2020-10-13T23:23:38.298Z,,,2020-10-13T23:23:39.644Z,0.08803403377532959
2020-10-13T23:23:39.862Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,100,20,100,20,2020-10-13T23:23:49.262Z,2020-10-13T23:23:49.292Z,2020-10-13T23:23:49.292Z,2020-10-13T23:23:49.302Z,2020-10-13T23:23:49.302Z,2020-10-13T23:23:49.302Z,2020-10-13T23:23:49.302Z,2020-10-13T23:23:49.312Z,2020-10-13T23:23:49.312Z,2020-10-13T23:23:49.322Z,2020-10-13T23:23:49.322Z,2020-10-13T23:23:49.107Z,2020-10-13T23:23:49.108Z,2020-10-13T23:23:49.249Z,2020-10-13T23:23:49.322Z,,,2020-10-13T23:23:50.667Z,0.08764898777008057
2020-10-13T23:23:51.584Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,1000,1,1000,1,2020-10-13T23:24:01.235Z,2020-10-13T23:24:01.237Z,2020-10-13T23:24:01.237Z,2020-10-13T23:24:01.238Z,2020-10-13T23:24:01.238Z,2020-10-13T23:24:01.239Z,2020-10-13T23:24:01.239Z,2020-10-13T23:24:01.240Z,2020-10-13T23:24:01.240Z,2020-10-13T23:24:01.242Z,2020-10-13T23:24:01.242Z,2020-10-13T23:24:01.118Z,2020-10-13T23:24:01.120Z,2020-10-13T23:24:01.230Z,2020-10-13T23:24:01.245Z,,,2020-10-13T23:24:02.133Z,0.8748990297317505
2020-10-13T23:24:03.055Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,1000,10,1000,10,2020-10-13T23:24:13.406Z,2020-10-13T23:24:13.422Z,2020-10-13T23:24:13.422Z,2020-10-13T23:24:13.429Z,2020-10-13T23:24:13.429Z,2020-10-13T23:24:13.429Z,2020-10-13T23:24:13.430Z,2020-10-13T23:24:13.436Z,2020-10-13T23:24:13.436Z,2020-10-13T23:24:13.442Z,2020-10-13T23:24:13.442Z,2020-10-13T23:24:13.258Z,2020-10-13T23:24:13.260Z,2020-10-13T23:24:13.396Z,2020-10-13T23:24:13.444Z,,,2020-10-13T23:24:14.668Z,0.8761889934539795
2020-10-13T23:24:15.654Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,1000,20,1000,20,2020-10-13T23:24:25.387Z,2020-10-13T23:24:25.413Z,2020-10-13T23:24:25.413Z,2020-10-13T23:24:25.423Z,2020-10-13T23:24:25.423Z,2020-10-13T23:24:25.423Z,2020-10-13T23:24:25.423Z,2020-10-13T23:24:25.433Z,2020-10-13T23:24:25.433Z,2020-10-13T23:24:25.442Z,2020-10-13T23:24:25.442Z,2020-10-13T23:24:25.233Z,2020-10-13T23:24:25.235Z,2020-10-13T23:24:25.373Z,2020-10-13T23:24:25.443Z,,,2020-10-13T23:24:26.768Z,0.871399998664856
2020-10-13T23:24:31.277Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,5000,1,5000,1,2020-10-13T23:24:42.820Z,2020-10-13T23:24:42.821Z,2020-10-13T23:24:42.821Z,2020-10-13T23:24:42.822Z,2020-10-13T23:24:42.822Z,2020-10-13T23:24:42.824Z,2020-10-13T23:24:42.824Z,2020-10-13T23:24:42.825Z,2020-10-13T23:24:42.825Z,2020-10-13T23:24:42.826Z,2020-10-13T23:24:42.828Z,2020-10-13T23:24:42.672Z,2020-10-13T23:24:42.674Z,2020-10-13T23:24:42.809Z,2020-10-13T23:24:42.835Z,,,2020-10-13T23:24:44.277Z,4.355896949768066
2020-10-13T23:24:48.733Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,5000,10,5000,10,2020-10-13T23:25:00.141Z,2020-10-13T23:25:00.153Z,2020-10-13T23:25:00.153Z,2020-10-13T23:25:00.158Z,2020-10-13T23:25:00.158Z,2020-10-13T23:25:00.159Z,2020-10-13T23:25:00.160Z,2020-10-13T23:25:00.165Z,2020-10-13T23:25:00.165Z,2020-10-13T23:25:00.170Z,2020-10-13T23:25:00.171Z,2020-10-13T23:24:59.970Z,2020-10-13T23:24:59.972Z,2020-10-13T23:25:00.127Z,2020-10-13T23:25:00.177Z,,,2020-10-13T23:25:02.015Z,4.351709008216858
2020-10-13T23:25:06.500Z,"iPhone12,3",14.0.0,psi,receiver,10489145.0,5000,20,5000,20,2020-10-13T23:25:19.461Z,2020-10-13T23:25:19.481Z,2020-10-13T23:25:19.481Z,2020-10-13T23:25:19.489Z,2020-10-13T23:25:19.489Z,2020-10-13T23:25:19.490Z,2020-10-13T23:25:19.491Z,2020-10-13T23:25:19.499Z,2020-10-13T23:25:19.499Z,2020-10-13T23:25:19.507Z,2020-10-13T23:25:19.508Z,2020-10-13T23:25:19.265Z,2020-10-13T23:25:19.267Z,2020-10-13T23:25:19.443Z,2020-10-13T23:25:19.513Z,,,2020-10-13T23:25:21.030Z,4.373581051826477
2020-10-13T23:25:29.991Z,"iPhone12,3",14.0.0,psi,receiver,10489146.0,10000,1,10000,1,2020-10-13T23:25:44.654Z,2020-10-13T23:25:44.655Z,2020-10-13T23:25:44.655Z,2020-10-13T23:25:44.655Z,2020-10-13T23:25:44.655Z,2020-10-13T23:25:44.659Z,2020-10-13T23:25:44.659Z,2020-10-13T23:25:44.660Z,2020-10-13T23:25:44.660Z,2020-10-13T23:25:44.660Z,2020-10-13T23:25:44.662Z,2020-10-13T23:25:44.480Z,2020-10-13T23:25:44.482Z,2020-10-13T23:25:44.639Z,2020-10-13T23:25:44.671Z,,,2020-10-13T23:25:46.110Z,8.789047956466675
2020-10-13T23:25:55.023Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,10000,10,10000,10,2020-10-13T23:26:09.245Z,2020-10-13T23:26:09.254Z,2020-10-13T23:26:09.254Z,2020-10-13T23:26:09.258Z,2020-10-13T23:26:09.258Z,2020-10-13T23:26:09.260Z,2020-10-13T23:26:09.262Z,2020-10-13T23:26:09.266Z,2020-10-13T23:26:09.266Z,2020-10-13T23:26:09.270Z,2020-10-13T23:26:09.272Z,2020-10-13T23:26:09.051Z,2020-10-13T23:26:09.053Z,2020-10-13T23:26:09.227Z,2020-10-13T23:26:09.279Z,,,2020-10-13T23:26:10.540Z,8.728562951087952
2020-10-13T23:26:19.446Z,"iPhone12,3",14.0.0,psi,receiver,10489137.0,10000,20,10000,20,2020-10-13T23:26:33.992Z,2020-10-13T23:26:34.008Z,2020-10-13T23:26:34.008Z,2020-10-13T23:26:34.015Z,2020-10-13T23:26:34.015Z,2020-10-13T23:26:34.017Z,2020-10-13T23:26:34.017Z,2020-10-13T23:26:34.025Z,2020-10-13T23:26:34.025Z,2020-10-13T23:26:34.033Z,2020-10-13T23:26:34.035Z,2020-10-13T23:26:33.769Z,2020-10-13T23:26:33.771Z,2020-10-13T23:26:33.971Z,2020-10-13T23:26:34.042Z,,,2020-10-13T23:26:35.252Z,8.702142000198364
2020-10-13T23:26:48.587Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,15000,1,15000,1,2020-10-13T23:27:04.912Z,2020-10-13T23:27:04.913Z,2020-10-13T23:27:04.913Z,2020-10-13T23:27:04.913Z,2020-10-13T23:27:04.913Z,2020-10-13T23:27:04.916Z,2020-10-13T23:27:04.916Z,2020-10-13T23:27:04.917Z,2020-10-13T23:27:04.917Z,2020-10-13T23:27:04.917Z,2020-10-13T23:27:04.920Z,2020-10-13T23:27:04.707Z,2020-10-13T23:27:04.709Z,2020-10-13T23:27:04.893Z,2020-10-13T23:27:04.931Z,,,2020-10-13T23:27:06.106Z,13.09185802936554
2020-10-13T23:27:19.455Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,15000,10,15000,10,2020-10-13T23:27:35.822Z,2020-10-13T23:27:35.830Z,2020-10-13T23:27:35.830Z,2020-10-13T23:27:35.833Z,2020-10-13T23:27:35.833Z,2020-10-13T23:27:35.836Z,2020-10-13T23:27:35.836Z,2020-10-13T23:27:35.840Z,2020-10-13T23:27:35.840Z,2020-10-13T23:27:35.844Z,2020-10-13T23:27:35.846Z,2020-10-13T23:27:35.610Z,2020-10-13T23:27:35.611Z,2020-10-13T23:27:35.801Z,2020-10-13T23:27:35.857Z,,,2020-10-13T23:27:37.094Z,13.100659012794495
2020-10-13T23:27:50.492Z,"iPhone12,3",14.0.0,psi,receiver,10489136.0,15000,20,15000,20,2020-10-13T23:28:06.527Z,2020-10-13T23:28:06.542Z,2020-10-13T23:28:06.542Z,2020-10-13T23:28:06.548Z,2020-10-13T23:28:06.548Z,2020-10-13T23:28:06.551Z,2020-10-13T23:28:06.552Z,2020-10-13T23:28:06.559Z,2020-10-13T23:28:06.559Z,2020-10-13T23:28:06.567Z,2020-10-13T23:28:06.570Z,2020-10-13T23:28:06.133Z,2020-10-13T23:28:06.135Z,2020-10-13T23:28:06.504Z,2020-10-13T23:28:06.581Z,,,2020-10-13T23:28:07.557Z,13.133583068847656
2020-10-13T23:28:07.668Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,100,1,100,1,2020-10-13T23:28:16.947Z,2020-10-13T23:28:16.950Z,2020-10-13T23:28:16.950Z,2020-10-13T23:28:16.951Z,2020-10-13T23:28:16.951Z,2020-10-13T23:28:16.951Z,2020-10-13T23:28:16.952Z,2020-10-13T23:28:16.953Z,2020-10-13T23:28:16.953Z,2020-10-13T23:28:16.954Z,2020-10-13T23:28:16.955Z,2020-10-13T23:28:16.622Z,2020-10-13T23:28:16.624Z,2020-10-13T23:28:16.945Z,2020-10-13T23:28:16.956Z,,,2020-10-13T23:28:18.081Z,0.08714699745178223
