startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,StartedBrowsingBonjour,DiscoveredReceiverBonjour,SendingStartPSIRequest,ReceivedStartPSIResponse,SendingFinishPSIRequest,ReceivedFinishPSIResponse,SendingDiscoverRequest,ReceivedDiscoverResponse,StartsSendingFile,UploadFinished,precomputationDuration,DiscoverCompleted
2020-10-09T08:16:23.623Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489139.0,100,10,100,10,2020-10-09T08:16:29.281Z,2020-10-09T08:16:29.293Z,2020-10-09T08:16:29.293Z,2020-10-09T08:16:29.303Z,2020-10-09T08:16:29.303Z,2020-10-09T08:16:29.303Z,2020-10-09T08:16:29.130Z,2020-10-09T08:16:29.139Z,2020-10-09T08:16:29.139Z,2020-10-09T08:16:29.147Z,2020-10-09T08:16:29.303Z,2020-10-09T08:16:28.995Z,2020-10-09T08:16:29.024Z,2020-10-09T08:16:29.024Z,2020-10-09T08:16:29.129Z,2020-10-09T08:16:29.147Z,2020-10-09T08:16:29.275Z,,,2020-10-09T08:16:29.395Z,2020-10-09T08:16:30.264Z,0.1403210163116455,2020-10-09T08:16:29.339Z
2020-10-09T08:16:30.453Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,100,20,100,20,2020-10-09T08:16:36.220Z,2020-10-09T08:16:36.245Z,2020-10-09T08:16:36.245Z,2020-10-09T08:16:36.264Z,2020-10-09T08:16:36.264Z,2020-10-09T08:16:36.264Z,2020-10-09T08:16:36.040Z,2020-10-09T08:16:36.057Z,2020-10-09T08:16:36.057Z,2020-10-09T08:16:36.070Z,2020-10-09T08:16:36.264Z,2020-10-09T08:16:35.929Z,2020-10-09T08:16:35.943Z,2020-10-09T08:16:35.943Z,2020-10-09T08:16:36.039Z,2020-10-09T08:16:36.070Z,2020-10-09T08:16:36.212Z,,,2020-10-09T08:16:36.342Z,2020-10-09T08:16:37.301Z,0.13902604579925537,2020-10-09T08:16:36.295Z
2020-10-09T08:16:38.670Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,1000,1,1000,1,2020-10-09T08:16:44.320Z,2020-10-09T08:16:44.321Z,2020-10-09T08:16:44.321Z,2020-10-09T08:16:44.323Z,2020-10-09T08:16:44.323Z,2020-10-09T08:16:44.323Z,2020-10-09T08:16:44.185Z,2020-10-09T08:16:44.187Z,2020-10-09T08:16:44.187Z,2020-10-09T08:16:44.188Z,2020-10-09T08:16:44.323Z,2020-10-09T08:16:44.062Z,2020-10-09T08:16:44.076Z,2020-10-09T08:16:44.076Z,2020-10-09T08:16:44.185Z,2020-10-09T08:16:44.190Z,2020-10-09T08:16:44.316Z,,,2020-10-09T08:16:44.415Z,2020-10-09T08:16:45.279Z,1.3298500776290894,2020-10-09T08:16:44.356Z
2020-10-09T08:16:46.672Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,1000,10,1000,10,2020-10-09T08:16:52.325Z,2020-10-09T08:16:52.339Z,2020-10-09T08:16:52.339Z,2020-10-09T08:16:52.349Z,2020-10-09T08:16:52.349Z,2020-10-09T08:16:52.350Z,2020-10-09T08:16:52.144Z,2020-10-09T08:16:52.154Z,2020-10-09T08:16:52.154Z,2020-10-09T08:16:52.161Z,2020-10-09T08:16:52.350Z,2020-10-09T08:16:52.020Z,2020-10-09T08:16:52.033Z,2020-10-09T08:16:52.033Z,2020-10-09T08:16:52.143Z,2020-10-09T08:16:52.162Z,2020-10-09T08:16:52.318Z,,,2020-10-09T08:16:52.435Z,2020-10-09T08:16:53.317Z,1.3399850130081177,2020-10-09T08:16:52.383Z
2020-10-09T08:16:54.708Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489143.0,1000,20,1000,20,2020-10-09T08:17:00.544Z,2020-10-09T08:17:00.569Z,2020-10-09T08:17:00.569Z,2020-10-09T08:17:00.589Z,2020-10-09T08:17:00.589Z,2020-10-09T08:17:00.589Z,2020-10-09T08:17:00.326Z,2020-10-09T08:17:00.343Z,2020-10-09T08:17:00.343Z,2020-10-09T08:17:00.357Z,2020-10-09T08:17:00.589Z,2020-10-09T08:17:00.195Z,2020-10-09T08:17:00.209Z,2020-10-09T08:17:00.209Z,2020-10-09T08:17:00.325Z,2020-10-09T08:17:00.358Z,2020-10-09T08:17:00.535Z,,,2020-10-09T08:17:00.668Z,2020-10-09T08:17:01.493Z,1.32225501537323,2020-10-09T08:17:00.620Z
2020-10-09T08:17:08.346Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,5000,1,5000,1,2020-10-09T08:17:14.099Z,2020-10-09T08:17:14.100Z,2020-10-09T08:17:14.100Z,2020-10-09T08:17:14.101Z,2020-10-09T08:17:14.101Z,2020-10-09T08:17:14.103Z,2020-10-09T08:17:13.921Z,2020-10-09T08:17:13.922Z,2020-10-09T08:17:13.922Z,2020-10-09T08:17:13.926Z,2020-10-09T08:17:14.103Z,2020-10-09T08:17:13.795Z,2020-10-09T08:17:13.809Z,2020-10-09T08:17:13.809Z,2020-10-09T08:17:13.920Z,2020-10-09T08:17:13.933Z,2020-10-09T08:17:14.086Z,,,2020-10-09T08:17:14.192Z,2020-10-09T08:17:15.019Z,6.740693092346191,2020-10-09T08:17:14.137Z
2020-10-09T08:17:21.766Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,5000,10,5000,10,2020-10-09T08:17:27.589Z,2020-10-09T08:17:27.601Z,2020-10-09T08:17:27.601Z,2020-10-09T08:17:27.611Z,2020-10-09T08:17:27.611Z,2020-10-09T08:17:27.613Z,2020-10-09T08:17:27.377Z,2020-10-09T08:17:27.386Z,2020-10-09T08:17:27.386Z,2020-10-09T08:17:27.395Z,2020-10-09T08:17:27.613Z,2020-10-09T08:17:27.253Z,2020-10-09T08:17:27.266Z,2020-10-09T08:17:27.266Z,2020-10-09T08:17:27.376Z,2020-10-09T08:17:27.401Z,2020-10-09T08:17:27.576Z,,,2020-10-09T08:17:27.706Z,2020-10-09T08:17:28.540Z,6.623667001724243,2020-10-09T08:17:27.649Z
2020-10-09T08:17:35.263Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489138.0,5000,20,5000,20,2020-10-09T08:17:40.619Z,2020-10-09T08:17:40.642Z,2020-10-09T08:17:40.642Z,2020-10-09T08:17:40.661Z,2020-10-09T08:17:40.661Z,2020-10-09T08:17:40.663Z,2020-10-09T08:17:40.388Z,2020-10-09T08:17:40.404Z,2020-10-09T08:17:40.404Z,2020-10-09T08:17:40.420Z,2020-10-09T08:17:40.663Z,2020-10-09T08:17:40.263Z,2020-10-09T08:17:40.277Z,2020-10-09T08:17:40.277Z,2020-10-09T08:17:40.387Z,2020-10-09T08:17:40.426Z,2020-10-09T08:17:40.601Z,,,2020-10-09T08:17:40.749Z,2020-10-09T08:17:41.573Z,6.587445020675659,2020-10-09T08:17:40.693Z
2020-10-09T08:17:54.955Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,10000,1,10000,1,2020-10-09T08:18:00.803Z,2020-10-09T08:18:00.805Z,2020-10-09T08:18:00.805Z,2020-10-09T08:18:00.806Z,2020-10-09T08:18:00.806Z,2020-10-09T08:18:00.809Z,2020-10-09T08:18:00.579Z,2020-10-09T08:18:00.580Z,2020-10-09T08:18:00.580Z,2020-10-09T08:18:00.586Z,2020-10-09T08:18:00.809Z,2020-10-09T08:18:00.452Z,2020-10-09T08:18:00.471Z,2020-10-09T08:18:00.471Z,2020-10-09T08:18:00.578Z,2020-10-09T08:18:00.598Z,2020-10-09T08:18:00.784Z,,,2020-10-09T08:18:00.890Z,2020-10-09T08:18:01.714Z,13.185869932174683,2020-10-09T08:18:00.841Z
2020-10-09T08:18:15.099Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,10000,10,10000,10,2020-10-09T08:18:20.914Z,2020-10-09T08:18:20.925Z,2020-10-09T08:18:20.925Z,2020-10-09T08:18:20.935Z,2020-10-09T08:18:20.935Z,2020-10-09T08:18:20.938Z,2020-10-09T08:18:20.659Z,2020-10-09T08:18:20.668Z,2020-10-09T08:18:20.668Z,2020-10-09T08:18:20.679Z,2020-10-09T08:18:20.938Z,2020-10-09T08:18:20.527Z,2020-10-09T08:18:20.547Z,2020-10-09T08:18:20.547Z,2020-10-09T08:18:20.658Z,2020-10-09T08:18:20.691Z,2020-10-09T08:18:20.893Z,,,2020-10-09T08:18:21.027Z,2020-10-09T08:18:21.840Z,13.174878001213074,2020-10-09T08:18:20.973Z
2020-10-09T08:18:35.397Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,10000,20,10000,20,2020-10-09T08:18:40.825Z,2020-10-09T08:18:40.847Z,2020-10-09T08:18:40.847Z,2020-10-09T08:18:40.864Z,2020-10-09T08:18:40.864Z,2020-10-09T08:18:40.867Z,2020-10-09T08:18:40.531Z,2020-10-09T08:18:40.547Z,2020-10-09T08:18:40.547Z,2020-10-09T08:18:40.565Z,2020-10-09T08:18:40.867Z,2020-10-09T08:18:40.397Z,2020-10-09T08:18:40.416Z,2020-10-09T08:18:40.416Z,2020-10-09T08:18:40.530Z,2020-10-09T08:18:40.576Z,2020-10-09T08:18:40.800Z,,,2020-10-09T08:18:40.952Z,2020-10-09T08:18:41.785Z,13.337689995765686,2020-10-09T08:18:40.898Z
2020-10-09T08:19:01.958Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,15000,1,15000,1,2020-10-09T08:19:07.844Z,2020-10-09T08:19:07.845Z,2020-10-09T08:19:07.845Z,2020-10-09T08:19:07.846Z,2020-10-09T08:19:07.846Z,2020-10-09T08:19:07.851Z,2020-10-09T08:19:07.579Z,2020-10-09T08:19:07.581Z,2020-10-09T08:19:07.581Z,2020-10-09T08:19:07.589Z,2020-10-09T08:19:07.851Z,2020-10-09T08:19:07.452Z,2020-10-09T08:19:07.469Z,2020-10-09T08:19:07.469Z,2020-10-09T08:19:07.579Z,2020-10-09T08:19:07.606Z,2020-10-09T08:19:07.818Z,,,2020-10-09T08:19:07.946Z,2020-10-09T08:19:08.764Z,19.890724897384644,2020-10-09T08:19:07.890Z
2020-10-09T08:19:29.124Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,15000,10,15000,10,2020-10-09T08:19:34.942Z,2020-10-09T08:19:34.951Z,2020-10-09T08:19:34.951Z,2020-10-09T08:19:34.959Z,2020-10-09T08:19:34.959Z,2020-10-09T08:19:34.964Z,2020-10-09T08:19:34.653Z,2020-10-09T08:19:34.662Z,2020-10-09T08:19:34.662Z,2020-10-09T08:19:34.675Z,2020-10-09T08:19:34.964Z,2020-10-09T08:19:34.527Z,2020-10-09T08:19:34.546Z,2020-10-09T08:19:34.546Z,2020-10-09T08:19:34.652Z,2020-10-09T08:19:34.692Z,2020-10-09T08:19:34.914Z,,,2020-10-09T08:19:35.041Z,2020-10-09T08:19:35.866Z,20.06509804725647,2020-10-09T08:19:34.994Z
2020-10-09T08:19:56.216Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489146.0,15000,20,15000,20,2020-10-09T08:20:02.145Z,2020-10-09T08:20:02.165Z,2020-10-09T08:20:02.165Z,2020-10-09T08:20:02.182Z,2020-10-09T08:20:02.182Z,2020-10-09T08:20:02.186Z,2020-10-09T08:20:01.815Z,2020-10-09T08:20:01.832Z,2020-10-09T08:20:01.832Z,2020-10-09T08:20:01.851Z,2020-10-09T08:20:02.186Z,2020-10-09T08:20:01.693Z,2020-10-09T08:20:01.707Z,2020-10-09T08:20:01.707Z,2020-10-09T08:20:01.814Z,2020-10-09T08:20:01.869Z,2020-10-09T08:20:02.115Z,,,2020-10-09T08:20:02.279Z,2020-10-09T08:20:03.084Z,20.02499806880951,2020-10-09T08:20:02.220Z
2020-10-09T08:20:03.252Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,100,1,100,1,2020-10-09T08:20:08.495Z,2020-10-09T08:20:08.497Z,2020-10-09T08:20:08.497Z,2020-10-09T08:20:08.499Z,2020-10-09T08:20:08.499Z,2020-10-09T08:20:08.499Z,2020-10-09T08:20:08.381Z,2020-10-09T08:20:08.382Z,2020-10-09T08:20:08.382Z,2020-10-09T08:20:08.383Z,2020-10-09T08:20:08.499Z,2020-10-09T08:20:08.263Z,2020-10-09T08:20:08.272Z,2020-10-09T08:20:08.272Z,2020-10-09T08:20:08.380Z,2020-10-09T08:20:08.383Z,2020-10-09T08:20:08.494Z,,,2020-10-09T08:20:08.597Z,2020-10-09T08:20:09.412Z,0.14450204372406006,2020-10-09T08:20:08.536Z
2020-10-09T08:20:09.587Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489139.0,100,10,100,10,2020-10-09T08:20:15.345Z,2020-10-09T08:20:15.359Z,2020-10-09T08:20:15.359Z,2020-10-09T08:20:15.370Z,2020-10-09T08:20:15.370Z,2020-10-09T08:20:15.370Z,2020-10-09T08:20:15.172Z,2020-10-09T08:20:15.181Z,2020-10-09T08:20:15.181Z,2020-10-09T08:20:15.189Z,2020-10-09T08:20:15.370Z,2020-10-09T08:20:15.051Z,2020-10-09T08:20:15.061Z,2020-10-09T08:20:15.061Z,2020-10-09T08:20:15.171Z,2020-10-09T08:20:15.189Z,2020-10-09T08:20:15.340Z,,,2020-10-09T08:20:15.450Z,2020-10-09T08:20:16.257Z,0.13999199867248535,2020-10-09T08:20:15.401Z
2020-10-09T08:20:16.445Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489146.0,100,20,100,20,2020-10-09T08:20:22.219Z,2020-10-09T08:20:22.244Z,2020-10-09T08:20:22.245Z,2020-10-09T08:20:22.264Z,2020-10-09T08:20:22.264Z,2020-10-09T08:20:22.264Z,2020-10-09T08:20:22.007Z,2020-10-09T08:20:22.024Z,2020-10-09T08:20:22.024Z,2020-10-09T08:20:22.038Z,2020-10-09T08:20:22.264Z,2020-10-09T08:20:21.884Z,2020-10-09T08:20:21.898Z,2020-10-09T08:20:21.898Z,2020-10-09T08:20:22.007Z,2020-10-09T08:20:22.038Z,2020-10-09T08:20:22.211Z,,,2020-10-09T08:20:22.339Z,2020-10-09T08:20:23.155Z,0.13767194747924805,2020-10-09T08:20:22.295Z
2020-10-09T08:20:24.521Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,1000,1,1000,1,2020-10-09T08:20:30.264Z,2020-10-09T08:20:30.265Z,2020-10-09T08:20:30.265Z,2020-10-09T08:20:30.267Z,2020-10-09T08:20:30.267Z,2020-10-09T08:20:30.267Z,2020-10-09T08:20:30.136Z,2020-10-09T08:20:30.138Z,2020-10-09T08:20:30.138Z,2020-10-09T08:20:30.139Z,2020-10-09T08:20:30.267Z,2020-10-09T08:20:30.017Z,2020-10-09T08:20:30.031Z,2020-10-09T08:20:30.031Z,2020-10-09T08:20:30.136Z,2020-10-09T08:20:30.141Z,2020-10-09T08:20:30.260Z,,,2020-10-09T08:20:30.359Z,2020-10-09T08:20:31.185Z,1.3255879878997803,2020-10-09T08:20:30.308Z
2020-10-09T08:20:32.579Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489143.0,1000,10,1000,10,2020-10-09T08:20:38.326Z,2020-10-09T08:20:38.339Z,2020-10-09T08:20:38.339Z,2020-10-09T08:20:38.349Z,2020-10-09T08:20:38.349Z,2020-10-09T08:20:38.349Z,2020-10-09T08:20:38.143Z,2020-10-09T08:20:38.153Z,2020-10-09T08:20:38.153Z,2020-10-09T08:20:38.161Z,2020-10-09T08:20:38.350Z,2020-10-09T08:20:38.017Z,2020-10-09T08:20:38.031Z,2020-10-09T08:20:38.031Z,2020-10-09T08:20:38.143Z,2020-10-09T08:20:38.162Z,2020-10-09T08:20:38.320Z,,,2020-10-09T08:20:38.435Z,2020-10-09T08:20:39.311Z,1.3390190601348877,2020-10-09T08:20:38.383Z
2020-10-09T08:20:40.710Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489137.0,1000,20,1000,20,2020-10-09T08:20:46.538Z,2020-10-09T08:20:46.562Z,2020-10-09T08:20:46.562Z,2020-10-09T08:20:46.582Z,2020-10-09T08:20:46.582Z,2020-10-09T08:20:46.582Z,2020-10-09T08:20:46.320Z,2020-10-09T08:20:46.337Z,2020-10-09T08:20:46.337Z,2020-10-09T08:20:46.351Z,2020-10-09T08:20:46.582Z,2020-10-09T08:20:46.193Z,2020-10-09T08:20:46.207Z,2020-10-09T08:20:46.207Z,2020-10-09T08:20:46.320Z,2020-10-09T08:20:46.352Z,2020-10-09T08:20:46.528Z,,,2020-10-09T08:20:46.659Z,2020-10-09T08:20:47.471Z,1.331212043762207,2020-10-09T08:20:46.614Z
2020-10-09T08:20:54.143Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,5000,1,5000,1,2020-10-09T08:20:59.943Z,2020-10-09T08:20:59.944Z,2020-10-09T08:20:59.944Z,2020-10-09T08:20:59.945Z,2020-10-09T08:20:59.945Z,2020-10-09T08:20:59.947Z,2020-10-09T08:20:59.765Z,2020-10-09T08:20:59.766Z,2020-10-09T08:20:59.766Z,2020-10-09T08:20:59.770Z,2020-10-09T08:20:59.947Z,2020-10-09T08:20:59.640Z,2020-10-09T08:20:59.654Z,2020-10-09T08:20:59.655Z,2020-10-09T08:20:59.764Z,2020-10-09T08:20:59.776Z,2020-10-09T08:20:59.932Z,,,2020-10-09T08:21:00.039Z,2020-10-09T08:21:00.857Z,6.560646057128906,2020-10-09T08:20:59.983Z
2020-10-09T08:21:07.674Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489145.0,5000,10,5000,10,2020-10-09T08:21:13.018Z,2020-10-09T08:21:13.031Z,2020-10-09T08:21:13.031Z,2020-10-09T08:21:13.041Z,2020-10-09T08:21:13.041Z,2020-10-09T08:21:13.043Z,2020-10-09T08:21:12.798Z,2020-10-09T08:21:12.807Z,2020-10-09T08:21:12.807Z,2020-10-09T08:21:12.815Z,2020-10-09T08:21:13.043Z,2020-10-09T08:21:12.674Z,2020-10-09T08:21:12.687Z,2020-10-09T08:21:12.687Z,2020-10-09T08:21:12.797Z,2020-10-09T08:21:12.821Z,2020-10-09T08:21:13.003Z,,,2020-10-09T08:21:13.129Z,2020-10-09T08:21:13.938Z,6.6915260553359985,2020-10-09T08:21:13.075Z
2020-10-09T08:21:20.685Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489138.0,5000,20,5000,20,2020-10-09T08:21:26.393Z,2020-10-09T08:21:26.417Z,2020-10-09T08:21:26.417Z,2020-10-09T08:21:26.435Z,2020-10-09T08:21:26.435Z,2020-10-09T08:21:26.437Z,2020-10-09T08:21:26.143Z,2020-10-09T08:21:26.160Z,2020-10-09T08:21:26.160Z,2020-10-09T08:21:26.175Z,2020-10-09T08:21:26.437Z,2020-10-09T08:21:26.017Z,2020-10-09T08:21:26.031Z,2020-10-09T08:21:26.031Z,2020-10-09T08:21:26.142Z,2020-10-09T08:21:26.181Z,2020-10-09T08:21:26.374Z,,,2020-10-09T08:21:26.527Z,2020-10-09T08:21:27.404Z,6.610569000244141,2020-10-09T08:21:26.473Z
2020-10-09T08:21:40.894Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489142.0,10000,1,10000,1,2020-10-09T08:21:46.743Z,2020-10-09T08:21:46.744Z,2020-10-09T08:21:46.744Z,2020-10-09T08:21:46.745Z,2020-10-09T08:21:46.745Z,2020-10-09T08:21:46.748Z,2020-10-09T08:21:46.514Z,2020-10-09T08:21:46.516Z,2020-10-09T08:21:46.516Z,2020-10-09T08:21:46.522Z,2020-10-09T08:21:46.748Z,2020-10-09T08:21:46.383Z,2020-10-09T08:21:46.401Z,2020-10-09T08:21:46.402Z,2020-10-09T08:21:46.514Z,2020-10-09T08:21:46.535Z,2020-10-09T08:21:46.725Z,,,2020-10-09T08:21:46.834Z,2020-10-09T08:21:47.658Z,13.279588103294373,2020-10-09T08:21:46.783Z
2020-10-09T08:22:01.250Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,10000,10,10000,10,2020-10-09T08:22:07.092Z,2020-10-09T08:22:07.104Z,2020-10-09T08:22:07.104Z,2020-10-09T08:22:07.114Z,2020-10-09T08:22:07.114Z,2020-10-09T08:22:07.117Z,2020-10-09T08:22:06.830Z,2020-10-09T08:22:06.839Z,2020-10-09T08:22:06.839Z,2020-10-09T08:22:06.850Z,2020-10-09T08:22:07.117Z,2020-10-09T08:22:06.692Z,2020-10-09T08:22:06.711Z,2020-10-09T08:22:06.711Z,2020-10-09T08:22:06.829Z,2020-10-09T08:22:06.861Z,2020-10-09T08:22:07.068Z,,,2020-10-09T08:22:07.204Z,2020-10-09T08:22:08.042Z,13.381632924079895,2020-10-09T08:22:07.152Z
2020-10-09T08:22:21.616Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489145.0,10000,20,10000,20,2020-10-09T08:22:27.446Z,2020-10-09T08:22:27.468Z,2020-10-09T08:22:27.468Z,2020-10-09T08:22:27.485Z,2020-10-09T08:22:27.485Z,2020-10-09T08:22:27.487Z,2020-10-09T08:22:27.150Z,2020-10-09T08:22:27.166Z,2020-10-09T08:22:27.166Z,2020-10-09T08:22:27.184Z,2020-10-09T08:22:27.487Z,2020-10-09T08:22:27.016Z,2020-10-09T08:22:27.037Z,2020-10-09T08:22:27.037Z,2020-10-09T08:22:27.149Z,2020-10-09T08:22:27.196Z,2020-10-09T08:22:27.421Z,,,2020-10-09T08:22:27.573Z,2020-10-09T08:22:28.395Z,13.350162029266357,2020-10-09T08:22:27.519Z
2020-10-09T08:22:48.505Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489143.0,15000,1,15000,1,2020-10-09T08:22:53.905Z,2020-10-09T08:22:53.906Z,2020-10-09T08:22:53.906Z,2020-10-09T08:22:53.907Z,2020-10-09T08:22:53.907Z,2020-10-09T08:22:53.913Z,2020-10-09T08:22:53.640Z,2020-10-09T08:22:53.641Z,2020-10-09T08:22:53.641Z,2020-10-09T08:22:53.649Z,2020-10-09T08:22:53.913Z,2020-10-09T08:22:53.505Z,2020-10-09T08:22:53.524Z,2020-10-09T08:22:53.525Z,2020-10-09T08:22:53.639Z,2020-10-09T08:22:53.666Z,2020-10-09T08:22:53.879Z,,,2020-10-09T08:22:53.999Z,2020-10-09T08:22:54.878Z,19.8250629901886,2020-10-09T08:22:53.948Z
2020-10-09T08:23:15.004Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,15000,10,15000,10,2020-10-09T08:23:20.898Z,2020-10-09T08:23:20.909Z,2020-10-09T08:23:20.909Z,2020-10-09T08:23:20.918Z,2020-10-09T08:23:20.918Z,2020-10-09T08:23:20.923Z,2020-10-09T08:23:20.606Z,2020-10-09T08:23:20.616Z,2020-10-09T08:23:20.616Z,2020-10-09T08:23:20.628Z,2020-10-09T08:23:20.923Z,2020-10-09T08:23:20.482Z,2020-10-09T08:23:20.499Z,2020-10-09T08:23:20.499Z,2020-10-09T08:23:20.605Z,2020-10-09T08:23:20.644Z,2020-10-09T08:23:20.869Z,,,2020-10-09T08:23:21.006Z,2020-10-09T08:23:21.934Z,19.831735968589783,2020-10-09T08:23:20.955Z
2020-10-09T08:23:42.287Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489144.0,15000,20,15000,20,2020-10-09T08:23:48.239Z,2020-10-09T08:23:48.260Z,2020-10-09T08:23:48.260Z,2020-10-09T08:23:48.277Z,2020-10-09T08:23:48.277Z,2020-10-09T08:23:48.282Z,2020-10-09T08:23:47.904Z,2020-10-09T08:23:47.921Z,2020-10-09T08:23:47.921Z,2020-10-09T08:23:47.941Z,2020-10-09T08:23:48.282Z,2020-10-09T08:23:47.782Z,2020-10-09T08:23:47.795Z,2020-10-09T08:23:47.796Z,2020-10-09T08:23:47.903Z,2020-10-09T08:23:47.957Z,2020-10-09T08:23:48.207Z,,,2020-10-09T08:23:48.369Z,2020-10-09T08:23:49.292Z,20.048323035240173,2020-10-09T08:23:48.313Z
2020-10-09T08:23:49.458Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489146.0,100,1,100,1,2020-10-09T08:23:55.187Z,2020-10-09T08:23:55.189Z,2020-10-09T08:23:55.189Z,2020-10-09T08:23:55.191Z,2020-10-09T08:23:55.191Z,2020-10-09T08:23:55.191Z,2020-10-09T08:23:55.073Z,2020-10-09T08:23:55.074Z,2020-10-09T08:23:55.074Z,2020-10-09T08:23:55.075Z,2020-10-09T08:23:55.191Z,2020-10-09T08:23:54.949Z,2020-10-09T08:23:54.962Z,2020-10-09T08:23:54.962Z,2020-10-09T08:23:55.072Z,2020-10-09T08:23:55.076Z,2020-10-09T08:23:55.186Z,,,2020-10-09T08:23:55.289Z,2020-10-09T08:23:56.197Z,0.1406649351119995,2020-10-09T08:23:55.226Z
2020-10-09T08:23:56.373Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489141.0,100,10,100,10,2020-10-09T08:24:02.159Z,2020-10-09T08:24:02.172Z,2020-10-09T08:24:02.172Z,2020-10-09T08:24:02.182Z,2020-10-09T08:24:02.182Z,2020-10-09T08:24:02.183Z,2020-10-09T08:24:01.999Z,2020-10-09T08:24:02.009Z,2020-10-09T08:24:02.009Z,2020-10-09T08:24:02.016Z,2020-10-09T08:24:02.183Z,2020-10-09T08:24:01.873Z,2020-10-09T08:24:01.888Z,2020-10-09T08:24:01.888Z,2020-10-09T08:24:01.998Z,2020-10-09T08:24:02.016Z,2020-10-09T08:24:02.153Z,,,2020-10-09T08:24:02.263Z,2020-10-09T08:24:03.075Z,0.1392580270767212,2020-10-09T08:24:02.217Z
2020-10-09T08:24:03.262Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),psi,sender,10489140.0,100,20,100,20,2020-10-09T08:24:08.675Z,2020-10-09T08:24:08.700Z,2020-10-09T08:24:08.700Z,2020-10-09T08:24:08.720Z,2020-10-09T08:24:08.720Z,2020-10-09T08:24:08.720Z,2020-10-09T08:24:08.464Z,2020-10-09T08:24:08.481Z,2020-10-09T08:24:08.481Z,2020-10-09T08:24:08.495Z,2020-10-09T08:24:08.720Z,2020-10-09T08:24:08.262Z,2020-10-09T08:24:08.355Z,2020-10-09T08:24:08.355Z,2020-10-09T08:24:08.463Z,2020-10-09T08:24:08.495Z,2020-10-09T08:24:08.665Z,,,2020-10-09T08:24:08.797Z,2020-10-09T08:24:09.616Z,0.13622403144836426,2020-10-09T08:24:08.751Z
