startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,ReceivedStartPSIRequest,SentStartPSIResponse,ReceivedFinishPSIRequest,SentFinishPSIResponse,ReceivedDiscoverRequest,SentDiscoverResponse,UploadFinished,precomputationDuration
2020-10-09T08:00:10.301Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,15000,10,15000,10,2020-10-09T08:00:23.871Z,2020-10-09T08:00:23.879Z,2020-10-09T08:00:23.879Z,2020-10-09T08:00:23.882Z,2020-10-09T08:00:23.882Z,2020-10-09T08:00:23.885Z,2020-10-09T08:00:23.885Z,2020-10-09T08:00:23.889Z,2020-10-09T08:00:23.889Z,2020-10-09T08:00:23.893Z,2020-10-09T08:00:23.895Z,2020-10-09T08:00:23.657Z,2020-10-09T08:00:23.659Z,2020-10-09T08:00:23.852Z,2020-10-09T08:00:23.906Z,,,2020-10-09T08:00:24.991Z,13.095005989074707
2020-10-09T08:00:38.389Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,15000,20,15000,20,2020-10-09T08:00:52.221Z,2020-10-09T08:00:52.235Z,2020-10-09T08:00:52.235Z,2020-10-09T08:00:52.242Z,2020-10-09T08:00:52.242Z,2020-10-09T08:00:52.245Z,2020-10-09T08:00:52.245Z,2020-10-09T08:00:52.253Z,2020-10-09T08:00:52.253Z,2020-10-09T08:00:52.261Z,2020-10-09T08:00:52.263Z,2020-10-09T08:00:51.994Z,2020-10-09T08:00:51.996Z,2020-10-09T08:00:52.200Z,2020-10-09T08:00:52.274Z,,,2020-10-09T08:00:53.292Z,13.10634696483612
2020-10-09T08:00:53.418Z,"iPhone12,3",14.0.0,psi,receiver,10489137.0,100,1,100,1,2020-10-09T08:00:59.158Z,2020-10-09T08:00:59.160Z,2020-10-09T08:00:59.160Z,2020-10-09T08:00:59.161Z,2020-10-09T08:00:59.161Z,2020-10-09T08:00:59.161Z,2020-10-09T08:00:59.162Z,2020-10-09T08:00:59.163Z,2020-10-09T08:00:59.163Z,2020-10-09T08:00:59.164Z,2020-10-09T08:00:59.164Z,2020-10-09T08:00:59.052Z,2020-10-09T08:00:59.053Z,2020-10-09T08:00:59.156Z,2020-10-09T08:00:59.166Z,,,2020-10-09T08:01:00.112Z,0.08772599697113037
2020-10-09T08:01:00.251Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,100,10,100,10,2020-10-09T08:01:06.013Z,2020-10-09T08:01:06.032Z,2020-10-09T08:01:06.032Z,2020-10-09T08:01:06.039Z,2020-10-09T08:01:06.039Z,2020-10-09T08:01:06.039Z,2020-10-09T08:01:06.040Z,2020-10-09T08:01:06.048Z,2020-10-09T08:01:06.048Z,2020-10-09T08:01:06.054Z,2020-10-09T08:01:06.054Z,2020-10-09T08:01:05.881Z,2020-10-09T08:01:05.883Z,2020-10-09T08:01:06.005Z,2020-10-09T08:01:06.055Z,,,2020-10-09T08:01:07.090Z,0.0876150131225586
2020-10-09T08:01:07.233Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,100,20,100,20,2020-10-09T08:01:13.046Z,2020-10-09T08:01:13.076Z,2020-10-09T08:01:13.076Z,2020-10-09T08:01:13.086Z,2020-10-09T08:01:13.086Z,2020-10-09T08:01:13.086Z,2020-10-09T08:01:13.086Z,2020-10-09T08:01:13.097Z,2020-10-09T08:01:13.097Z,2020-10-09T08:01:13.106Z,2020-10-09T08:01:13.106Z,2020-10-09T08:01:12.901Z,2020-10-09T08:01:12.902Z,2020-10-09T08:01:13.032Z,2020-10-09T08:01:13.107Z,,,2020-10-09T08:01:14.053Z,0.08712995052337646
2020-10-09T08:01:14.967Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,1000,1,1000,1,2020-10-09T08:01:21.133Z,2020-10-09T08:01:21.135Z,2020-10-09T08:01:21.135Z,2020-10-09T08:01:21.136Z,2020-10-09T08:01:21.136Z,2020-10-09T08:01:21.137Z,2020-10-09T08:01:21.137Z,2020-10-09T08:01:21.138Z,2020-10-09T08:01:21.138Z,2020-10-09T08:01:21.139Z,2020-10-09T08:01:21.140Z,2020-10-09T08:01:21.022Z,2020-10-09T08:01:21.023Z,2020-10-09T08:01:21.128Z,2020-10-09T08:01:21.143Z,,,2020-10-09T08:01:22.111Z,0.878000020980835
2020-10-09T08:01:23.045Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,1000,10,1000,10,2020-10-09T08:01:29.171Z,2020-10-09T08:01:29.186Z,2020-10-09T08:01:29.186Z,2020-10-09T08:01:29.193Z,2020-10-09T08:01:29.193Z,2020-10-09T08:01:29.193Z,2020-10-09T08:01:29.194Z,2020-10-09T08:01:29.200Z,2020-10-09T08:01:29.200Z,2020-10-09T08:01:29.205Z,2020-10-09T08:01:29.205Z,2020-10-09T08:01:29.048Z,2020-10-09T08:01:29.049Z,2020-10-09T08:01:29.163Z,2020-10-09T08:01:29.207Z,,,2020-10-09T08:01:30.132Z,0.8753730058670044
2020-10-09T08:01:31.069Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,1000,20,1000,20,2020-10-09T08:01:37.291Z,2020-10-09T08:01:37.317Z,2020-10-09T08:01:37.317Z,2020-10-09T08:01:37.326Z,2020-10-09T08:01:37.326Z,2020-10-09T08:01:37.327Z,2020-10-09T08:01:37.327Z,2020-10-09T08:01:37.337Z,2020-10-09T08:01:37.337Z,2020-10-09T08:01:37.345Z,2020-10-09T08:01:37.346Z,2020-10-09T08:01:37.148Z,2020-10-09T08:01:37.149Z,2020-10-09T08:01:37.278Z,2020-10-09T08:01:37.347Z,,,2020-10-09T08:01:38.289Z,0.8767799139022827
2020-10-09T08:01:42.738Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,5000,1,5000,1,2020-10-09T08:01:50.929Z,2020-10-09T08:01:50.931Z,2020-10-09T08:01:50.931Z,2020-10-09T08:01:50.931Z,2020-10-09T08:01:50.931Z,2020-10-09T08:01:50.934Z,2020-10-09T08:01:50.934Z,2020-10-09T08:01:50.935Z,2020-10-09T08:01:50.935Z,2020-10-09T08:01:50.935Z,2020-10-09T08:01:50.936Z,2020-10-09T08:01:50.790Z,2020-10-09T08:01:50.791Z,2020-10-09T08:01:50.919Z,2020-10-09T08:01:50.943Z,,,2020-10-09T08:01:51.869Z,4.354034900665283
2020-10-09T08:01:56.371Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,5000,10,5000,10,2020-10-09T08:02:05.035Z,2020-10-09T08:02:05.046Z,2020-10-09T08:02:05.046Z,2020-10-09T08:02:05.050Z,2020-10-09T08:02:05.050Z,2020-10-09T08:02:05.052Z,2020-10-09T08:02:05.053Z,2020-10-09T08:02:05.058Z,2020-10-09T08:02:05.058Z,2020-10-09T08:02:05.062Z,2020-10-09T08:02:05.063Z,2020-10-09T08:02:04.885Z,2020-10-09T08:02:04.886Z,2020-10-09T08:02:05.022Z,2020-10-09T08:02:05.069Z,,,2020-10-09T08:02:06.121Z,4.390946984291077
2020-10-09T08:02:10.700Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,5000,20,5000,20,2020-10-09T08:02:18.965Z,2020-10-09T08:02:18.984Z,2020-10-09T08:02:18.984Z,2020-10-09T08:02:18.992Z,2020-10-09T08:02:18.992Z,2020-10-09T08:02:18.994Z,2020-10-09T08:02:18.994Z,2020-10-09T08:02:19.003Z,2020-10-09T08:02:19.003Z,2020-10-09T08:02:19.010Z,2020-10-09T08:02:19.011Z,2020-10-09T08:02:18.789Z,2020-10-09T08:02:18.790Z,2020-10-09T08:02:18.948Z,2020-10-09T08:02:19.016Z,,,2020-10-09T08:02:19.999Z,4.408022046089172
2020-10-09T08:02:28.910Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,10000,1,10000,1,2020-10-09T08:02:39.397Z,2020-10-09T08:02:39.398Z,2020-10-09T08:02:39.398Z,2020-10-09T08:02:39.399Z,2020-10-09T08:02:39.399Z,2020-10-09T08:02:39.401Z,2020-10-09T08:02:39.402Z,2020-10-09T08:02:39.402Z,2020-10-09T08:02:39.402Z,2020-10-09T08:02:39.403Z,2020-10-09T08:02:39.405Z,2020-10-09T08:02:39.223Z,2020-10-09T08:02:39.225Z,2020-10-09T08:02:39.383Z,2020-10-09T08:02:39.414Z,,,2020-10-09T08:02:40.382Z,8.737928986549377
2020-10-09T08:02:49.261Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,10000,10,10000,10,2020-10-09T08:03:00.310Z,2020-10-09T08:03:00.318Z,2020-10-09T08:03:00.318Z,2020-10-09T08:03:00.322Z,2020-10-09T08:03:00.322Z,2020-10-09T08:03:00.327Z,2020-10-09T08:03:00.327Z,2020-10-09T08:03:00.331Z,2020-10-09T08:03:00.332Z,2020-10-09T08:03:00.336Z,2020-10-09T08:03:00.338Z,2020-10-09T08:03:00.124Z,2020-10-09T08:03:00.125Z,2020-10-09T08:03:00.293Z,2020-10-09T08:03:00.345Z,,,2020-10-09T08:03:01.395Z,8.702402949333191
2020-10-09T08:03:10.288Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,10000,20,10000,20,2020-10-09T08:03:21.321Z,2020-10-09T08:03:21.337Z,2020-10-09T08:03:21.337Z,2020-10-09T08:03:21.344Z,2020-10-09T08:03:21.344Z,2020-10-09T08:03:21.345Z,2020-10-09T08:03:21.346Z,2020-10-09T08:03:21.354Z,2020-10-09T08:03:21.354Z,2020-10-09T08:03:21.361Z,2020-10-09T08:03:21.363Z,2020-10-09T08:03:21.120Z,2020-10-09T08:03:21.121Z,2020-10-09T08:03:21.302Z,2020-10-09T08:03:21.371Z,,,2020-10-09T08:03:22.415Z,8.689774990081787
2020-10-09T08:03:35.786Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,15000,1,15000,1,2020-10-09T08:03:49.346Z,2020-10-09T08:03:49.347Z,2020-10-09T08:03:49.347Z,2020-10-09T08:03:49.347Z,2020-10-09T08:03:49.347Z,2020-10-09T08:03:49.350Z,2020-10-09T08:03:49.351Z,2020-10-09T08:03:49.352Z,2020-10-09T08:03:49.352Z,2020-10-09T08:03:49.352Z,2020-10-09T08:03:49.354Z,2020-10-09T08:03:49.151Z,2020-10-09T08:03:49.153Z,2020-10-09T08:03:49.328Z,2020-10-09T08:03:49.366Z,,,2020-10-09T08:03:50.337Z,13.066403031349182
2020-10-09T08:04:03.721Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,15000,10,15000,10,2020-10-09T08:04:17.713Z,2020-10-09T08:04:17.720Z,2020-10-09T08:04:17.720Z,2020-10-09T08:04:17.723Z,2020-10-09T08:04:17.723Z,2020-10-09T08:04:17.726Z,2020-10-09T08:04:17.726Z,2020-10-09T08:04:17.730Z,2020-10-09T08:04:17.730Z,2020-10-09T08:04:17.734Z,2020-10-09T08:04:17.736Z,2020-10-09T08:04:17.502Z,2020-10-09T08:04:17.504Z,2020-10-09T08:04:17.693Z,2020-10-09T08:04:17.747Z,,,2020-10-09T08:04:18.756Z,13.127040982246399
2020-10-09T08:04:32.177Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,15000,20,15000,20,2020-10-09T08:04:45.849Z,2020-10-09T08:04:45.863Z,2020-10-09T08:04:45.863Z,2020-10-09T08:04:45.870Z,2020-10-09T08:04:45.870Z,2020-10-09T08:04:45.873Z,2020-10-09T08:04:45.873Z,2020-10-09T08:04:45.881Z,2020-10-09T08:04:45.881Z,2020-10-09T08:04:45.889Z,2020-10-09T08:04:45.891Z,2020-10-09T08:04:45.625Z,2020-10-09T08:04:45.627Z,2020-10-09T08:04:45.827Z,2020-10-09T08:04:45.902Z,,,2020-10-09T08:04:46.909Z,13.127230048179626
2020-10-09T08:04:47.025Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,100,1,100,1,2020-10-09T08:04:52.775Z,2020-10-09T08:04:52.777Z,2020-10-09T08:04:52.777Z,2020-10-09T08:04:52.779Z,2020-10-09T08:04:52.779Z,2020-10-09T08:04:52.779Z,2020-10-09T08:04:52.779Z,2020-10-09T08:04:52.781Z,2020-10-09T08:04:52.781Z,2020-10-09T08:04:52.782Z,2020-10-09T08:04:52.782Z,2020-10-09T08:04:52.665Z,2020-10-09T08:04:52.666Z,2020-10-09T08:04:52.774Z,2020-10-09T08:04:52.784Z,,,2020-10-09T08:04:53.703Z,0.08740198612213135
2020-10-09T08:04:53.823Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,100,10,100,10,2020-10-09T08:04:59.620Z,2020-10-09T08:04:59.638Z,2020-10-09T08:04:59.638Z,2020-10-09T08:04:59.645Z,2020-10-09T08:04:59.645Z,2020-10-09T08:04:59.645Z,2020-10-09T08:04:59.646Z,2020-10-09T08:04:59.653Z,2020-10-09T08:04:59.653Z,2020-10-09T08:04:59.659Z,2020-10-09T08:04:59.659Z,2020-10-09T08:04:59.494Z,2020-10-09T08:04:59.496Z,2020-10-09T08:04:59.613Z,2020-10-09T08:04:59.660Z,,,2020-10-09T08:05:00.706Z,0.08765304088592529
2020-10-09T08:05:00.940Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,100,20,100,20,2020-10-09T08:05:06.137Z,2020-10-09T08:05:06.170Z,2020-10-09T08:05:06.170Z,2020-10-09T08:05:06.181Z,2020-10-09T08:05:06.181Z,2020-10-09T08:05:06.181Z,2020-10-09T08:05:06.182Z,2020-10-09T08:05:06.193Z,2020-10-09T08:05:06.193Z,2020-10-09T08:05:06.203Z,2020-10-09T08:05:06.203Z,2020-10-09T08:05:06.009Z,2020-10-09T08:05:06.011Z,2020-10-09T08:05:06.125Z,2020-10-09T08:05:06.204Z,,,2020-10-09T08:05:07.193Z,0.08762800693511963
2020-10-09T08:05:08.115Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,1000,1,1000,1,2020-10-09T08:05:14.321Z,2020-10-09T08:05:14.323Z,2020-10-09T08:05:14.323Z,2020-10-09T08:05:14.324Z,2020-10-09T08:05:14.324Z,2020-10-09T08:05:14.324Z,2020-10-09T08:05:14.325Z,2020-10-09T08:05:14.326Z,2020-10-09T08:05:14.326Z,2020-10-09T08:05:14.327Z,2020-10-09T08:05:14.328Z,2020-10-09T08:05:14.202Z,2020-10-09T08:05:14.204Z,2020-10-09T08:05:14.316Z,2020-10-09T08:05:14.331Z,,,2020-10-09T08:05:15.282Z,0.8723260164260864
2020-10-09T08:05:16.204Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,1000,10,1000,10,2020-10-09T08:05:22.433Z,2020-10-09T08:05:22.449Z,2020-10-09T08:05:22.449Z,2020-10-09T08:05:22.455Z,2020-10-09T08:05:22.455Z,2020-10-09T08:05:22.456Z,2020-10-09T08:05:22.456Z,2020-10-09T08:05:22.462Z,2020-10-09T08:05:22.462Z,2020-10-09T08:05:22.468Z,2020-10-09T08:05:22.468Z,2020-10-09T08:05:22.297Z,2020-10-09T08:05:22.299Z,2020-10-09T08:05:22.424Z,2020-10-09T08:05:22.470Z,,,2020-10-09T08:05:23.430Z,0.8718379735946655
2020-10-09T08:05:24.363Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,1000,20,1000,20,2020-10-09T08:05:30.618Z,2020-10-09T08:05:30.644Z,2020-10-09T08:05:30.644Z,2020-10-09T08:05:30.653Z,2020-10-09T08:05:30.653Z,2020-10-09T08:05:30.653Z,2020-10-09T08:05:30.654Z,2020-10-09T08:05:30.664Z,2020-10-09T08:05:30.664Z,2020-10-09T08:05:30.673Z,2020-10-09T08:05:30.673Z,2020-10-09T08:05:30.469Z,2020-10-09T08:05:30.470Z,2020-10-09T08:05:30.604Z,2020-10-09T08:05:30.674Z,,,2020-10-09T08:05:31.640Z,0.8715560436248779
2020-10-09T08:05:36.131Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,5000,1,5000,1,2020-10-09T08:05:44.248Z,2020-10-09T08:05:44.250Z,2020-10-09T08:05:44.250Z,2020-10-09T08:05:44.251Z,2020-10-09T08:05:44.251Z,2020-10-09T08:05:44.253Z,2020-10-09T08:05:44.253Z,2020-10-09T08:05:44.254Z,2020-10-09T08:05:44.254Z,2020-10-09T08:05:44.255Z,2020-10-09T08:05:44.256Z,2020-10-09T08:05:44.102Z,2020-10-09T08:05:44.104Z,2020-10-09T08:05:44.238Z,2020-10-09T08:05:44.263Z,,,2020-10-09T08:05:45.228Z,4.378180027008057
2020-10-09T08:05:49.700Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,5000,10,5000,10,2020-10-09T08:05:58.041Z,2020-10-09T08:05:58.051Z,2020-10-09T08:05:58.051Z,2020-10-09T08:05:58.055Z,2020-10-09T08:05:58.055Z,2020-10-09T08:05:58.057Z,2020-10-09T08:05:58.057Z,2020-10-09T08:05:58.063Z,2020-10-09T08:05:58.063Z,2020-10-09T08:05:58.067Z,2020-10-09T08:05:58.068Z,2020-10-09T08:05:57.888Z,2020-10-09T08:05:57.889Z,2020-10-09T08:05:58.027Z,2020-10-09T08:05:58.074Z,,,2020-10-09T08:05:59.117Z,4.364567041397095
2020-10-09T08:06:03.659Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,5000,20,5000,20,2020-10-09T08:06:11.567Z,2020-10-09T08:06:11.586Z,2020-10-09T08:06:11.586Z,2020-10-09T08:06:11.594Z,2020-10-09T08:06:11.594Z,2020-10-09T08:06:11.596Z,2020-10-09T08:06:11.596Z,2020-10-09T08:06:11.604Z,2020-10-09T08:06:11.604Z,2020-10-09T08:06:11.612Z,2020-10-09T08:06:11.613Z,2020-10-09T08:06:11.388Z,2020-10-09T08:06:11.390Z,2020-10-09T08:06:11.550Z,2020-10-09T08:06:11.617Z,,,2020-10-09T08:06:12.610Z,4.388052940368652
2020-10-09T08:06:21.540Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,10000,1,10000,1,2020-10-09T08:06:32.790Z,2020-10-09T08:06:32.791Z,2020-10-09T08:06:32.791Z,2020-10-09T08:06:32.791Z,2020-10-09T08:06:32.791Z,2020-10-09T08:06:32.794Z,2020-10-09T08:06:32.794Z,2020-10-09T08:06:32.795Z,2020-10-09T08:06:32.795Z,2020-10-09T08:06:32.795Z,2020-10-09T08:06:32.797Z,2020-10-09T08:06:32.622Z,2020-10-09T08:06:32.623Z,2020-10-09T08:06:32.776Z,2020-10-09T08:06:32.806Z,,,2020-10-09T08:06:33.769Z,8.762051939964294
2020-10-09T08:06:42.758Z,"iPhone12,3",14.0.0,psi,receiver,10489140.0,10000,10,10000,10,2020-10-09T08:06:53.689Z,2020-10-09T08:06:53.697Z,2020-10-09T08:06:53.697Z,2020-10-09T08:06:53.701Z,2020-10-09T08:06:53.701Z,2020-10-09T08:06:53.703Z,2020-10-09T08:06:53.703Z,2020-10-09T08:06:53.707Z,2020-10-09T08:06:53.707Z,2020-10-09T08:06:53.712Z,2020-10-09T08:06:53.713Z,2020-10-09T08:06:53.505Z,2020-10-09T08:06:53.507Z,2020-10-09T08:06:53.672Z,2020-10-09T08:06:53.721Z,,,2020-10-09T08:06:54.706Z,8.808365941047668
2020-10-09T08:07:03.642Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,10000,20,10000,20,2020-10-09T08:07:16.537Z,2020-10-09T08:07:16.553Z,2020-10-09T08:07:16.553Z,2020-10-09T08:07:16.560Z,2020-10-09T08:07:16.560Z,2020-10-09T08:07:16.562Z,2020-10-09T08:07:16.563Z,2020-10-09T08:07:16.571Z,2020-10-09T08:07:16.571Z,2020-10-09T08:07:16.579Z,2020-10-09T08:07:16.580Z,2020-10-09T08:07:16.327Z,2020-10-09T08:07:16.328Z,2020-10-09T08:07:16.519Z,2020-10-09T08:07:16.588Z,,,2020-10-09T08:07:17.579Z,8.749151945114136
2020-10-09T08:07:30.893Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,15000,1,15000,1,2020-10-09T08:07:44.829Z,2020-10-09T08:07:44.830Z,2020-10-09T08:07:44.830Z,2020-10-09T08:07:44.830Z,2020-10-09T08:07:44.830Z,2020-10-09T08:07:44.833Z,2020-10-09T08:07:44.833Z,2020-10-09T08:07:44.834Z,2020-10-09T08:07:44.834Z,2020-10-09T08:07:44.834Z,2020-10-09T08:07:44.837Z,2020-10-09T08:07:44.632Z,2020-10-09T08:07:44.633Z,2020-10-09T08:07:44.811Z,2020-10-09T08:07:44.848Z,,,2020-10-09T08:07:45.827Z,13.060135960578918
2020-10-09T08:07:59.200Z,"iPhone12,3",14.0.0,psi,receiver,10489139.0,15000,10,15000,10,2020-10-09T08:08:11.958Z,2020-10-09T08:08:11.965Z,2020-10-09T08:08:11.965Z,2020-10-09T08:08:11.969Z,2020-10-09T08:08:11.969Z,2020-10-09T08:08:11.972Z,2020-10-09T08:08:11.972Z,2020-10-09T08:08:11.976Z,2020-10-09T08:08:11.976Z,2020-10-09T08:08:11.980Z,2020-10-09T08:08:11.982Z,2020-10-09T08:08:11.748Z,2020-10-09T08:08:11.749Z,2020-10-09T08:08:11.939Z,2020-10-09T08:08:11.994Z,,,2020-10-09T08:08:13.051Z,13.112653017044067
2020-10-09T08:08:26.331Z,"iPhone12,3",14.0.0,psi,receiver,10489144.0,15000,20,15000,20,2020-10-09T08:08:39.483Z,2020-10-09T08:08:39.497Z,2020-10-09T08:08:39.497Z,2020-10-09T08:08:39.504Z,2020-10-09T08:08:39.504Z,2020-10-09T08:08:39.507Z,2020-10-09T08:08:39.507Z,2020-10-09T08:08:39.515Z,2020-10-09T08:08:39.515Z,2020-10-09T08:08:39.523Z,2020-10-09T08:08:39.525Z,2020-10-09T08:08:39.257Z,2020-10-09T08:08:39.258Z,2020-10-09T08:08:39.462Z,2020-10-09T08:08:39.537Z,,,2020-10-09T08:08:40.548Z,13.017295002937317
2020-10-09T08:08:40.698Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,100,1,100,1,2020-10-09T08:08:46.392Z,2020-10-09T08:08:46.395Z,2020-10-09T08:08:46.395Z,2020-10-09T08:08:46.396Z,2020-10-09T08:08:46.396Z,2020-10-09T08:08:46.396Z,2020-10-09T08:08:46.397Z,2020-10-09T08:08:46.398Z,2020-10-09T08:08:46.399Z,2020-10-09T08:08:46.400Z,2020-10-09T08:08:46.400Z,2020-10-09T08:08:46.283Z,2020-10-09T08:08:46.284Z,2020-10-09T08:08:46.391Z,2020-10-09T08:08:46.401Z,,,2020-10-09T08:08:47.337Z,0.08806800842285156
2020-10-09T08:08:47.456Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,100,10,100,10,2020-10-09T08:08:53.250Z,2020-10-09T08:08:53.269Z,2020-10-09T08:08:53.269Z,2020-10-09T08:08:53.275Z,2020-10-09T08:08:53.275Z,2020-10-09T08:08:53.276Z,2020-10-09T08:08:53.276Z,2020-10-09T08:08:53.284Z,2020-10-09T08:08:53.284Z,2020-10-09T08:08:53.289Z,2020-10-09T08:08:53.289Z,2020-10-09T08:08:53.122Z,2020-10-09T08:08:53.124Z,2020-10-09T08:08:53.243Z,2020-10-09T08:08:53.290Z,,,2020-10-09T08:08:54.230Z,0.08781898021697998
2020-10-09T08:08:54.358Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,100,20,100,20,2020-10-09T08:09:00.138Z,2020-10-09T08:09:00.167Z,2020-10-09T08:09:00.167Z,2020-10-09T08:09:00.176Z,2020-10-09T08:09:00.176Z,2020-10-09T08:09:00.176Z,2020-10-09T08:09:00.177Z,2020-10-09T08:09:00.187Z,2020-10-09T08:09:00.187Z,2020-10-09T08:09:00.196Z,2020-10-09T08:09:00.197Z,2020-10-09T08:08:59.990Z,2020-10-09T08:08:59.992Z,2020-10-09T08:09:00.125Z,2020-10-09T08:09:00.197Z,,,2020-10-09T08:09:01.237Z,0.08739697933197021
2020-10-09T08:09:02.154Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,1000,1,1000,1,2020-10-09T08:09:08.375Z,2020-10-09T08:09:08.377Z,2020-10-09T08:09:08.377Z,2020-10-09T08:09:08.378Z,2020-10-09T08:09:08.378Z,2020-10-09T08:09:08.379Z,2020-10-09T08:09:08.380Z,2020-10-09T08:09:08.381Z,2020-10-09T08:09:08.381Z,2020-10-09T08:09:08.382Z,2020-10-09T08:09:08.382Z,2020-10-09T08:09:08.256Z,2020-10-09T08:09:08.258Z,2020-10-09T08:09:08.370Z,2020-10-09T08:09:08.386Z,,,2020-10-09T08:09:09.323Z,0.8738739490509033
2020-10-09T08:09:10.250Z,"iPhone12,3",14.0.0,psi,receiver,10489143.0,1000,10,1000,10,2020-10-09T08:09:16.489Z,2020-10-09T08:09:16.504Z,2020-10-09T08:09:16.504Z,2020-10-09T08:09:16.511Z,2020-10-09T08:09:16.511Z,2020-10-09T08:09:16.511Z,2020-10-09T08:09:16.512Z,2020-10-09T08:09:16.518Z,2020-10-09T08:09:16.518Z,2020-10-09T08:09:16.524Z,2020-10-09T08:09:16.524Z,2020-10-09T08:09:16.355Z,2020-10-09T08:09:16.357Z,2020-10-09T08:09:16.480Z,2020-10-09T08:09:16.526Z,,,2020-10-09T08:09:17.473Z,0.8756779432296753
2020-10-09T08:09:18.397Z,"iPhone12,3",14.0.0,psi,receiver,10489142.0,1000,20,1000,20,2020-10-09T08:09:24.576Z,2020-10-09T08:09:24.601Z,2020-10-09T08:09:24.601Z,2020-10-09T08:09:24.611Z,2020-10-09T08:09:24.611Z,2020-10-09T08:09:24.611Z,2020-10-09T08:09:24.612Z,2020-10-09T08:09:24.621Z,2020-10-09T08:09:24.621Z,2020-10-09T08:09:24.630Z,2020-10-09T08:09:24.631Z,2020-10-09T08:09:24.423Z,2020-10-09T08:09:24.424Z,2020-10-09T08:09:24.563Z,2020-10-09T08:09:24.632Z,,,2020-10-09T08:09:25.591Z,0.868759036064148
2020-10-09T08:09:30.059Z,"iPhone12,3",14.0.0,psi,receiver,10489138.0,5000,1,5000,1,2020-10-09T08:09:38.480Z,2020-10-09T08:09:38.481Z,2020-10-09T08:09:38.481Z,2020-10-09T08:09:38.482Z,2020-10-09T08:09:38.482Z,2020-10-09T08:09:38.485Z,2020-10-09T08:09:38.485Z,2020-10-09T08:09:38.486Z,2020-10-09T08:09:38.486Z,2020-10-09T08:09:38.487Z,2020-10-09T08:09:38.488Z,2020-10-09T08:09:38.326Z,2020-10-09T08:09:38.328Z,2020-10-09T08:09:38.470Z,2020-10-09T08:09:38.494Z,,,2020-10-09T08:09:39.440Z,4.374890923500061
2020-10-09T08:09:43.924Z,"iPhone12,3",14.0.0,psi,receiver,10489141.0,5000,10,5000,10,2020-10-09T08:09:52.128Z,2020-10-09T08:09:52.139Z,2020-10-09T08:09:52.139Z,2020-10-09T08:09:52.144Z,2020-10-09T08:09:52.144Z,2020-10-09T08:09:52.145Z,2020-10-09T08:09:52.145Z,2020-10-09T08:09:52.151Z,2020-10-09T08:09:52.151Z,2020-10-09T08:09:52.155Z,2020-10-09T08:09:52.156Z,2020-10-09T08:09:51.963Z,2020-10-09T08:09:51.965Z,2020-10-09T08:09:52.114Z,2020-10-09T08:09:52.162Z,,,2020-10-09T08:09:53.109Z,4.373350024223328
