startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,StartedBrowsingBonjour,DiscoveredReceiverBonjour,SendingStartPSIRequest,ReceivedStartPSIResponse,SendingFinishPSIRequest,ReceivedFinishPSIResponse,SendingDiscoverRequest,ReceivedDiscoverResponse,StartsSendingFile,UploadFinished,precomputationDuration,DiscoverCompleted
2020-10-09T23:37:36.103Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,10000,1,,,,,,,,,,,,,,2020-10-09T23:37:41.390Z,2020-10-09T23:37:41.395Z,,,,,2020-10-09T23:37:41.396Z,2020-10-09T23:37:41.556Z,2020-10-09T23:37:41.652Z,2020-10-09T23:37:42.607Z,13.291236996650696,2020-10-09T23:37:41.596Z
2020-10-09T23:37:56.328Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,10000,10,,,,,,,,,,,,,,2020-10-09T23:38:01.782Z,2020-10-09T23:38:01.787Z,,,,,2020-10-09T23:38:01.787Z,2020-10-09T23:38:02.026Z,2020-10-09T23:38:02.130Z,2020-10-09T23:38:03.107Z,13.507220983505249,2020-10-09T23:38:02.060Z
2020-10-09T23:38:16.617Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,10000,20,,,,,,,,,,,,,,2020-10-09T23:38:21.891Z,2020-10-09T23:38:21.895Z,,,,,2020-10-09T23:38:21.896Z,2020-10-09T23:38:22.463Z,2020-10-09T23:38:22.569Z,2020-10-09T23:38:23.490Z,13.288730025291443,2020-10-09T23:38:22.502Z
2020-10-09T23:38:43.585Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,15000,1,,,,,,,,,,,,,,2020-10-09T23:38:49.019Z,2020-10-09T23:38:49.023Z,,,,,2020-10-09T23:38:49.023Z,2020-10-09T23:38:50.253Z,2020-10-09T23:38:50.363Z,2020-10-09T23:38:51.241Z,19.811474919319153,2020-10-09T23:38:50.292Z
2020-10-09T23:39:12.037Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489137.0,15000,10,,,,,,,,,,,,,,2020-10-09T23:39:17.376Z,2020-10-09T23:39:17.381Z,,,,,2020-10-09T23:39:17.381Z,2020-10-09T23:39:18.038Z,2020-10-09T23:39:18.129Z,2020-10-09T23:39:18.992Z,20.49032199382782,2020-10-09T23:39:18.077Z
2020-10-09T23:39:39.298Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,15000,20,,,,,,,,,,,,,,2020-10-09T23:39:44.760Z,2020-10-09T23:39:44.764Z,,,,,2020-10-09T23:39:44.764Z,2020-10-09T23:39:45.659Z,2020-10-09T23:39:45.855Z,2020-10-09T23:39:46.723Z,20.00263500213623,2020-10-09T23:39:45.700Z
2020-10-09T23:39:46.885Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,100,1,,,,,,,,,,,,,,2020-10-09T23:39:52.369Z,2020-10-09T23:39:52.373Z,,,,,2020-10-09T23:39:52.373Z,2020-10-09T23:39:52.650Z,2020-10-09T23:39:52.741Z,2020-10-09T23:39:53.545Z,0.1397329568862915,2020-10-09T23:39:52.686Z
2020-10-09T23:39:53.719Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,100,10,,,,,,,,,,,,,,2020-10-09T23:39:59.191Z,2020-10-09T23:39:59.196Z,,,,,2020-10-09T23:39:59.196Z,2020-10-09T23:39:59.442Z,2020-10-09T23:39:59.531Z,2020-10-09T23:40:00.383Z,0.13969790935516357,2020-10-09T23:39:59.480Z
2020-10-09T23:40:00.579Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,100,20,,,,,,,,,,,,,,2020-10-09T23:40:06.021Z,2020-10-09T23:40:06.025Z,,,,,2020-10-09T23:40:06.026Z,2020-10-09T23:40:06.303Z,2020-10-09T23:40:06.398Z,2020-10-09T23:40:07.241Z,0.14678096771240234,2020-10-09T23:40:06.344Z
2020-10-09T23:40:08.669Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,1000,1,,,,,,,,,,,,,,2020-10-09T23:40:14.147Z,2020-10-09T23:40:14.151Z,,,,,2020-10-09T23:40:14.152Z,2020-10-09T23:40:14.667Z,2020-10-09T23:40:14.763Z,2020-10-09T23:40:15.755Z,1.3871350288391113,2020-10-09T23:40:14.706Z
2020-10-09T23:40:17.159Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,1000,10,,,,,,,,,,,,,,2020-10-09T23:40:22.628Z,2020-10-09T23:40:22.632Z,,,,,2020-10-09T23:40:22.632Z,2020-10-09T23:40:23.066Z,2020-10-09T23:40:23.162Z,2020-10-09T23:40:24.172Z,1.3524850606918335,2020-10-09T23:40:23.106Z
2020-10-09T23:40:25.587Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489144.0,1000,20,,,,,,,,,,,,,,2020-10-09T23:40:31.021Z,2020-10-09T23:40:31.026Z,,,,,2020-10-09T23:40:31.026Z,2020-10-09T23:40:31.471Z,2020-10-09T23:40:31.564Z,2020-10-09T23:40:32.552Z,1.347203016281128,2020-10-09T23:40:31.512Z
2020-10-09T23:40:39.291Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489139.0,5000,1,,,,,,,,,,,,,,2020-10-09T23:40:44.748Z,2020-10-09T23:40:44.753Z,,,,,2020-10-09T23:40:44.753Z,2020-10-09T23:40:45.080Z,2020-10-09T23:40:45.181Z,2020-10-09T23:40:46.103Z,6.6268240213394165,2020-10-09T23:40:45.127Z
2020-10-09T23:40:52.948Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489145.0,5000,10,,,,,,,,,,,,,,2020-10-09T23:40:58.391Z,2020-10-09T23:40:58.396Z,,,,,2020-10-09T23:40:58.396Z,2020-10-09T23:40:58.688Z,2020-10-09T23:40:58.781Z,2020-10-09T23:40:59.684Z,6.722885966300964,2020-10-09T23:40:58.726Z
2020-10-09T23:41:06.550Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,5000,20,,,,,,,,,,,,,,2020-10-09T23:41:11.551Z,2020-10-09T23:41:11.556Z,,,,,2020-10-09T23:41:11.556Z,2020-10-09T23:41:11.813Z,2020-10-09T23:41:11.912Z,2020-10-09T23:41:12.803Z,6.7312129735946655,2020-10-09T23:41:11.855Z
2020-10-09T23:41:26.466Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,10000,1,,,,,,,,,,,,,,2020-10-09T23:41:31.884Z,2020-10-09T23:41:31.889Z,,,,,2020-10-09T23:41:31.889Z,2020-10-09T23:41:32.289Z,2020-10-09T23:41:32.385Z,2020-10-09T23:41:33.364Z,13.466120958328247,2020-10-09T23:41:32.328Z
2020-10-09T23:41:47.189Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489145.0,10000,10,,,,,,,,,,,,,,2020-10-09T23:41:52.651Z,2020-10-09T23:41:52.656Z,,,,,2020-10-09T23:41:52.656Z,2020-10-09T23:41:53.218Z,2020-10-09T23:41:53.311Z,2020-10-09T23:41:54.175Z,13.611432075500488,2020-10-09T23:41:53.256Z
2020-10-09T23:42:07.686Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489144.0,10000,20,,,,,,,,,,,,,,2020-10-09T23:42:12.686Z,2020-10-09T23:42:12.691Z,,,,,2020-10-09T23:42:12.691Z,2020-10-09T23:42:13.180Z,2020-10-09T23:42:13.291Z,2020-10-09T23:42:14.110Z,13.283676028251648,2020-10-09T23:42:13.219Z
2020-10-09T23:42:34.427Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489139.0,15000,1,,,,,,,,,,,,,,2020-10-09T23:42:39.427Z,2020-10-09T23:42:39.431Z,,,,,2020-10-09T23:42:39.431Z,2020-10-09T23:42:39.868Z,2020-10-09T23:42:39.956Z,2020-10-09T23:42:40.956Z,20.034479022026062,2020-10-09T23:42:39.903Z
2020-10-09T23:43:01.508Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,15000,10,,,,,,,,,,,,,,2020-10-09T23:43:06.879Z,2020-10-09T23:43:06.883Z,,,,,2020-10-09T23:43:06.883Z,2020-10-09T23:43:07.477Z,2020-10-09T23:43:07.609Z,2020-10-09T23:43:08.520Z,20.256511926651,2020-10-09T23:43:07.523Z
2020-10-09T23:43:28.900Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489144.0,15000,20,,,,,,,,,,,,,,2020-10-09T23:43:34.321Z,2020-10-09T23:43:34.326Z,,,,,2020-10-09T23:43:34.326Z,2020-10-09T23:43:34.514Z,2020-10-09T23:43:34.625Z,2020-10-09T23:43:35.535Z,20.07144808769226,2020-10-09T23:43:34.552Z
2020-10-09T23:43:35.700Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,100,1,,,,,,,,,,,,,,2020-10-09T23:43:41.186Z,2020-10-09T23:43:41.190Z,,,,,2020-10-09T23:43:41.191Z,2020-10-09T23:43:41.304Z,2020-10-09T23:43:41.392Z,2020-10-09T23:43:42.237Z,0.14297807216644287,2020-10-09T23:43:41.340Z
2020-10-09T23:43:42.412Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489137.0,100,10,,,,,,,,,,,,,,2020-10-09T23:43:47.891Z,2020-10-09T23:43:47.895Z,,,,,2020-10-09T23:43:47.895Z,2020-10-09T23:43:48.062Z,2020-10-09T23:43:48.174Z,2020-10-09T23:43:49.121Z,0.13828301429748535,2020-10-09T23:43:48.101Z
2020-10-09T23:43:49.308Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,100,20,,,,,,,,,,,,,,2020-10-09T23:43:54.742Z,2020-10-09T23:43:54.745Z,,,,,2020-10-09T23:43:54.745Z,2020-10-09T23:43:54.904Z,2020-10-09T23:43:55.016Z,2020-10-09T23:43:55.949Z,0.13702893257141113,2020-10-09T23:43:54.946Z
2020-10-09T23:43:57.329Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489138.0,1000,1,,,,,,,,,,,,,,2020-10-09T23:44:02.820Z,2020-10-09T23:44:02.825Z,,,,,2020-10-09T23:44:02.825Z,2020-10-09T23:44:03.287Z,2020-10-09T23:44:03.402Z,2020-10-09T23:44:04.759Z,1.3400189876556396,2020-10-09T23:44:03.328Z
2020-10-09T23:44:06.131Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489137.0,1000,10,,,,,,,,,,,,,,2020-10-09T23:44:11.614Z,2020-10-09T23:44:11.618Z,,,,,2020-10-09T23:44:11.618Z,2020-10-09T23:44:11.751Z,2020-10-09T23:44:11.862Z,2020-10-09T23:44:12.676Z,1.3225359916687012,2020-10-09T23:44:11.791Z
2020-10-09T23:44:14.063Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,1000,20,,,,,,,,,,,,,,2020-10-09T23:44:19.458Z,2020-10-09T23:44:19.462Z,,,,,2020-10-09T23:44:19.463Z,2020-10-09T23:44:19.582Z,2020-10-09T23:44:19.680Z,2020-10-09T23:44:20.523Z,1.3259049654006958,2020-10-09T23:44:19.613Z
2020-10-09T23:44:27.319Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489146.0,5000,1,,,,,,,,,,,,,,2020-10-09T23:44:32.750Z,2020-10-09T23:44:32.754Z,,,,,2020-10-09T23:44:32.754Z,2020-10-09T23:44:33.159Z,2020-10-09T23:44:33.266Z,2020-10-09T23:44:34.161Z,6.686223030090332,2020-10-09T23:44:33.197Z
2020-10-09T23:44:40.966Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489145.0,5000,10,,,,,,,,,,,,,,2020-10-09T23:44:46.447Z,2020-10-09T23:44:46.452Z,,,,,2020-10-09T23:44:46.452Z,2020-10-09T23:44:46.771Z,2020-10-09T23:44:46.867Z,2020-10-09T23:44:47.704Z,6.682171106338501,2020-10-09T23:44:46.802Z
