startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,ReceivedStartPSIRequest,SentStartPSIResponse,ReceivedFinishPSIRequest,SentFinishPSIResponse,ReceivedDiscoverRequest,SentDiscoverResponse,UploadFinished,precomputationDuration
2020-10-10T00:37:13.873Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,100,1,,,,,,,,,,,,,,,,,,2020-10-10T00:37:19.592Z,2020-10-10T00:37:19.597Z,2020-10-10T00:37:20.527Z,0.08772194385528564
2020-10-10T00:37:20.652Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,100,10,,,,,,,,,,,,,,,,,,2020-10-10T00:37:26.395Z,2020-10-10T00:37:26.399Z,2020-10-10T00:37:27.567Z,0.08754408359527588
2020-10-10T00:37:27.695Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,100,20,,,,,,,,,,,,,,,,,,2020-10-10T00:37:33.363Z,2020-10-10T00:37:33.367Z,2020-10-10T00:37:34.777Z,0.08763992786407471
2020-10-10T00:37:35.689Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:37:41.669Z,2020-10-10T00:37:41.673Z,2020-10-10T00:37:42.612Z,0.8739010095596313
2020-10-10T00:37:43.528Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:37:50.011Z,2020-10-10T00:37:50.015Z,2020-10-10T00:37:50.933Z,0.8726660013198853
2020-10-10T00:37:51.865Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:37:57.858Z,2020-10-10T00:37:57.862Z,2020-10-10T00:37:58.846Z,0.8775349855422974
2020-10-10T00:38:03.297Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:38:10.979Z,2020-10-10T00:38:10.984Z,2020-10-10T00:38:11.906Z,4.359463095664978
2020-10-10T00:38:16.364Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:38:24.617Z,2020-10-10T00:38:24.622Z,2020-10-10T00:38:25.555Z,4.354110956192017
2020-10-10T00:38:30.033Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:38:38.255Z,2020-10-10T00:38:38.260Z,2020-10-10T00:38:39.250Z,4.367431044578552
2020-10-10T00:38:48.205Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:38:58.685Z,2020-10-10T00:38:58.690Z,2020-10-10T00:38:59.641Z,8.7810720205307
2020-10-10T00:39:08.562Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:39:19.148Z,2020-10-10T00:39:19.152Z,2020-10-10T00:39:20.102Z,8.742264986038208
2020-10-10T00:39:29.027Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:39:39.153Z,2020-10-10T00:39:39.157Z,2020-10-10T00:39:40.078Z,8.720929026603699
2020-10-10T00:39:53.423Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:40:07.389Z,2020-10-10T00:40:07.393Z,2020-10-10T00:40:08.373Z,13.105754017829895
2020-10-10T00:40:21.683Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:40:34.733Z,2020-10-10T00:40:34.737Z,2020-10-10T00:40:35.681Z,13.059373021125793
2020-10-10T00:40:49.079Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:41:02.931Z,2020-10-10T00:41:02.936Z,2020-10-10T00:41:03.929Z,13.126711010932922
2020-10-10T00:41:04.118Z,"iPhone12,3",14.0.0,original,receiver,10489145.0,100,1,,,,,,,,,,,,,,,,,,2020-10-10T00:41:09.287Z,2020-10-10T00:41:09.291Z,2020-10-10T00:41:10.316Z,0.08764994144439697
2020-10-10T00:41:10.437Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,100,10,,,,,,,,,,,,,,,,,,2020-10-10T00:41:16.066Z,2020-10-10T00:41:16.070Z,2020-10-10T00:41:17.173Z,0.08837401866912842
2020-10-10T00:41:17.301Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,100,20,,,,,,,,,,,,,,,,,,2020-10-10T00:41:22.957Z,2020-10-10T00:41:22.961Z,2020-10-10T00:41:23.988Z,0.08683896064758301
2020-10-10T00:41:24.976Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:41:31.292Z,2020-10-10T00:41:31.296Z,2020-10-10T00:41:32.253Z,0.8808320760726929
2020-10-10T00:41:33.206Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:41:39.136Z,2020-10-10T00:41:39.140Z,2020-10-10T00:41:40.134Z,0.8738119602203369
2020-10-10T00:41:41.140Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:41:47.131Z,2020-10-10T00:41:47.135Z,2020-10-10T00:41:48.110Z,0.8746240139007568
2020-10-10T00:41:52.530Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:42:00.639Z,2020-10-10T00:42:00.644Z,2020-10-10T00:42:01.586Z,4.3255720138549805
2020-10-10T00:42:06.100Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:42:13.748Z,2020-10-10T00:42:13.752Z,2020-10-10T00:42:14.709Z,4.340482950210571
2020-10-10T00:42:19.206Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:42:27.392Z,2020-10-10T00:42:27.397Z,2020-10-10T00:42:28.393Z,4.385538935661316
2020-10-10T00:42:37.298Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:42:47.847Z,2020-10-10T00:42:47.851Z,2020-10-10T00:42:48.816Z,8.737393975257874
2020-10-10T00:42:57.800Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:43:07.954Z,2020-10-10T00:43:07.958Z,2020-10-10T00:43:09.018Z,8.740157961845398
2020-10-10T00:43:17.892Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:43:28.721Z,2020-10-10T00:43:28.725Z,2020-10-10T00:43:29.653Z,8.686888933181763
2020-10-10T00:43:42.945Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:43:55.974Z,2020-10-10T00:43:55.978Z,2020-10-10T00:43:56.901Z,13.052640080451965
2020-10-10T00:44:10.226Z,"iPhone12,3",14.0.0,original,receiver,10489145.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:44:24.228Z,2020-10-10T00:44:24.232Z,2020-10-10T00:44:25.190Z,13.0747389793396
2020-10-10T00:44:38.589Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:44:51.556Z,2020-10-10T00:44:51.560Z,2020-10-10T00:44:52.521Z,13.12264597415924
2020-10-10T00:44:52.649Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,100,1,,,,,,,,,,,,,,,,,,2020-10-10T00:44:58.313Z,2020-10-10T00:44:58.317Z,2020-10-10T00:44:59.449Z,0.08742403984069824
2020-10-10T00:44:59.581Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,100,10,,,,,,,,,,,,,,,,,,2020-10-10T00:45:05.205Z,2020-10-10T00:45:05.209Z,2020-10-10T00:45:06.184Z,0.08804404735565186
2020-10-10T00:45:06.325Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,100,20,,,,,,,,,,,,,,,,,,2020-10-10T00:45:11.992Z,2020-10-10T00:45:11.995Z,2020-10-10T00:45:13.025Z,0.08789396286010742
2020-10-10T00:45:13.944Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:45:20.142Z,2020-10-10T00:45:20.146Z,2020-10-10T00:45:21.077Z,0.8805899620056152
2020-10-10T00:45:22.003Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:45:28.263Z,2020-10-10T00:45:28.266Z,2020-10-10T00:45:29.188Z,0.8752100467681885
2020-10-10T00:45:30.117Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:45:36.163Z,2020-10-10T00:45:36.167Z,2020-10-10T00:45:38.375Z,0.8723800182342529
2020-10-10T00:45:42.889Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:45:50.788Z,2020-10-10T00:45:50.791Z,2020-10-10T00:45:51.748Z,4.356147050857544
2020-10-10T00:45:56.203Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:46:04.427Z,2020-10-10T00:46:04.430Z,2020-10-10T00:46:05.379Z,4.352036952972412
2020-10-10T00:46:09.863Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:46:18.076Z,2020-10-10T00:46:18.081Z,2020-10-10T00:46:19.263Z,4.3692110776901245
2020-10-10T00:46:28.153Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:46:38.566Z,2020-10-10T00:46:38.570Z,2020-10-10T00:46:39.631Z,8.692232966423035
2020-10-10T00:46:48.647Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:46:58.956Z,2020-10-10T00:46:58.960Z,2020-10-10T00:46:59.920Z,8.760257959365845
2020-10-10T00:47:08.843Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:47:19.416Z,2020-10-10T00:47:19.419Z,2020-10-10T00:47:20.476Z,8.698891997337341
2020-10-10T00:47:33.848Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:47:48.230Z,2020-10-10T00:47:48.234Z,2020-10-10T00:47:49.225Z,13.082092046737671
2020-10-10T00:48:02.545Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:48:15.517Z,2020-10-10T00:48:15.521Z,2020-10-10T00:48:16.599Z,13.054773092269897
2020-10-10T00:48:29.978Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:48:43.248Z,2020-10-10T00:48:43.255Z,2020-10-10T00:48:44.210Z,13.078469038009644
2020-10-10T00:48:44.484Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,100,1,,,,,,,,,,,,,,,,,,2020-10-10T00:48:50.136Z,2020-10-10T00:48:50.141Z,2020-10-10T00:48:51.168Z,0.08917093276977539
2020-10-10T00:48:51.293Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,100,10,,,,,,,,,,,,,,,,,,2020-10-10T00:48:56.980Z,2020-10-10T00:48:56.984Z,2020-10-10T00:48:58.053Z,0.08772993087768555
2020-10-10T00:48:58.301Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,100,20,,,,,,,,,,,,,,,,,,2020-10-10T00:49:03.836Z,2020-10-10T00:49:03.840Z,2020-10-10T00:49:04.845Z,0.08734703063964844
2020-10-10T00:49:05.807Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:49:12.143Z,2020-10-10T00:49:12.147Z,2020-10-10T00:49:13.139Z,0.8692159652709961
2020-10-10T00:49:14.054Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:49:20.104Z,2020-10-10T00:49:20.108Z,2020-10-10T00:49:21.168Z,0.867716908454895
2020-10-10T00:49:22.098Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:49:28.411Z,2020-10-10T00:49:28.415Z,2020-10-10T00:49:29.481Z,0.8710180521011353
2020-10-10T00:49:33.981Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:49:41.505Z,2020-10-10T00:49:41.509Z,2020-10-10T00:49:42.517Z,4.350111961364746
2020-10-10T00:49:46.949Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:49:55.146Z,2020-10-10T00:49:55.150Z,2020-10-10T00:49:56.212Z,4.329032063484192
2020-10-10T00:50:00.681Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:50:08.825Z,2020-10-10T00:50:08.829Z,2020-10-10T00:50:09.778Z,4.35395610332489
2020-10-10T00:50:18.779Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:50:29.233Z,2020-10-10T00:50:29.237Z,2020-10-10T00:50:30.166Z,8.739485025405884
2020-10-10T00:50:39.058Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:50:49.365Z,2020-10-10T00:50:49.369Z,2020-10-10T00:50:50.332Z,8.715927004814148
2020-10-10T00:50:59.268Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:51:09.181Z,2020-10-10T00:51:09.185Z,2020-10-10T00:51:10.184Z,8.749698996543884
2020-10-10T00:51:23.545Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:51:36.367Z,2020-10-10T00:51:36.371Z,2020-10-10T00:51:37.294Z,13.102097988128662
2020-10-10T00:51:50.624Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:52:03.632Z,2020-10-10T00:52:03.636Z,2020-10-10T00:52:04.718Z,13.081722021102905
2020-10-10T00:52:18.016Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:52:31.038Z,2020-10-10T00:52:31.042Z,2020-10-10T00:52:32.485Z,13.039270997047424
2020-10-10T00:52:32.622Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,100,1,,,,,,,,,,,,,,,,,,2020-10-10T00:52:38.273Z,2020-10-10T00:52:38.277Z,2020-10-10T00:52:39.238Z,0.08723199367523193
2020-10-10T00:52:39.357Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,100,10,,,,,,,,,,,,,,,,,,2020-10-10T00:52:45.084Z,2020-10-10T00:52:45.088Z,2020-10-10T00:52:46.082Z,0.08745098114013672
2020-10-10T00:52:46.227Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,100,20,,,,,,,,,,,,,,,,,,2020-10-10T00:52:51.934Z,2020-10-10T00:52:51.939Z,2020-10-10T00:52:52.870Z,0.08785796165466309
2020-10-10T00:52:53.892Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:52:59.842Z,2020-10-10T00:52:59.846Z,2020-10-10T00:53:00.983Z,0.8742560148239136
2020-10-10T00:53:01.924Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:53:08.152Z,2020-10-10T00:53:08.155Z,2020-10-10T00:53:09.139Z,0.8702059984207153
2020-10-10T00:53:10.085Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:53:16.093Z,2020-10-10T00:53:16.097Z,2020-10-10T00:53:17.010Z,0.8755760192871094
2020-10-10T00:53:21.442Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:53:29.665Z,2020-10-10T00:53:29.670Z,2020-10-10T00:53:30.599Z,4.335178971290588
2020-10-10T00:53:35.045Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:53:42.750Z,2020-10-10T00:53:42.754Z,2020-10-10T00:53:43.800Z,4.342903017997742
2020-10-10T00:53:48.315Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:53:56.388Z,2020-10-10T00:53:56.392Z,2020-10-10T00:53:57.403Z,4.399847030639648
2020-10-10T00:54:06.281Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:54:16.861Z,2020-10-10T00:54:16.867Z,2020-10-10T00:54:17.793Z,8.710015058517456
2020-10-10T00:54:26.646Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:54:37.285Z,2020-10-10T00:54:37.290Z,2020-10-10T00:54:38.941Z,8.678502917289734
2020-10-10T00:54:47.916Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:54:58.268Z,2020-10-10T00:54:58.273Z,2020-10-10T00:54:59.259Z,8.789261937141418
2020-10-10T00:55:12.661Z,"iPhone12,3",14.0.0,original,receiver,10489136.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:55:26.073Z,2020-10-10T00:55:26.078Z,2020-10-10T00:55:27.028Z,13.073843955993652
2020-10-10T00:55:40.433Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:55:54.349Z,2020-10-10T00:55:54.353Z,2020-10-10T00:55:55.281Z,13.157381057739258
2020-10-10T00:56:08.680Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:56:21.679Z,2020-10-10T00:56:21.682Z,2020-10-10T00:56:22.642Z,13.141679048538208
2020-10-10T00:56:22.754Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,100,1,,,,,,,,,,,,,,,,,,2020-10-10T00:56:28.445Z,2020-10-10T00:56:28.449Z,2020-10-10T00:56:29.454Z,0.08788406848907471
2020-10-10T00:56:29.573Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,100,10,,,,,,,,,,,,,,,,,,2020-10-10T00:56:35.266Z,2020-10-10T00:56:35.270Z,2020-10-10T00:56:36.213Z,0.08754193782806396
2020-10-10T00:56:36.341Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,100,20,,,,,,,,,,,,,,,,,,2020-10-10T00:56:42.072Z,2020-10-10T00:56:42.076Z,2020-10-10T00:56:43.070Z,0.0878899097442627
2020-10-10T00:56:44.098Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:56:49.947Z,2020-10-10T00:56:49.951Z,2020-10-10T00:56:50.867Z,0.8776440620422363
2020-10-10T00:56:51.778Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:56:57.882Z,2020-10-10T00:56:57.886Z,2020-10-10T00:56:58.809Z,0.8660670518875122
2020-10-10T00:56:59.734Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:57:06.161Z,2020-10-10T00:57:06.165Z,2020-10-10T00:57:07.137Z,0.871522068977356
2020-10-10T00:57:11.669Z,"iPhone12,3",14.0.0,original,receiver,10489145.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:57:19.824Z,2020-10-10T00:57:19.828Z,2020-10-10T00:57:20.850Z,4.381430983543396
2020-10-10T00:57:25.319Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:57:33.507Z,2020-10-10T00:57:33.511Z,2020-10-10T00:57:34.467Z,4.36361300945282
2020-10-10T00:57:38.929Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:57:47.098Z,2020-10-10T00:57:47.102Z,2020-10-10T00:57:48.061Z,4.350516080856323
2020-10-10T00:57:57.020Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:58:07.558Z,2020-10-10T00:58:07.563Z,2020-10-10T00:58:08.541Z,8.789687991142273
2020-10-10T00:58:17.441Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:58:28.005Z,2020-10-10T00:58:28.009Z,2020-10-10T00:58:28.979Z,8.722264051437378
2020-10-10T00:58:37.951Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-10T00:58:48.105Z,2020-10-10T00:58:48.110Z,2020-10-10T00:58:49.432Z,8.78470504283905
2020-10-10T00:59:02.723Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-10T00:59:16.749Z,2020-10-10T00:59:16.753Z,2020-10-10T00:59:17.671Z,13.05178701877594
2020-10-10T00:59:31.022Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-10T00:59:44.029Z,2020-10-10T00:59:44.033Z,2020-10-10T00:59:44.966Z,13.101647019386292
2020-10-10T00:59:58.361Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-10T01:00:11.544Z,2020-10-10T01:00:11.553Z,2020-10-10T01:00:12.577Z,13.136290907859802
2020-10-10T01:00:12.738Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,100,1,,,,,,,,,,,,,,,,,,2020-10-10T01:00:18.639Z,2020-10-10T01:00:18.645Z,2020-10-10T01:00:19.581Z,0.0870809555053711
2020-10-10T01:00:19.742Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,100,10,,,,,,,,,,,,,,,,,,2020-10-10T01:00:25.455Z,2020-10-10T01:00:25.459Z,2020-10-10T01:00:26.508Z,0.08779394626617432
2020-10-10T01:00:26.709Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,100,20,,,,,,,,,,,,,,,,,,2020-10-10T01:00:32.343Z,2020-10-10T01:00:32.347Z,2020-10-10T01:00:33.268Z,0.08751797676086426
2020-10-10T01:00:34.175Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-10T01:00:40.091Z,2020-10-10T01:00:40.095Z,2020-10-10T01:00:41.085Z,0.87061607837677
2020-10-10T01:00:42.002Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-10T01:00:48.109Z,2020-10-10T01:00:48.113Z,2020-10-10T01:00:49.168Z,0.8741600513458252
2020-10-10T01:00:50.146Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-10T01:00:56.388Z,2020-10-10T01:00:56.392Z,2020-10-10T01:00:57.405Z,0.8711879253387451
2020-10-10T01:01:01.860Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-10T01:01:09.493Z,2020-10-10T01:01:09.497Z,2020-10-10T01:01:10.526Z,4.3623950481414795
2020-10-10T01:01:14.979Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-10T01:01:23.188Z,2020-10-10T01:01:23.193Z,2020-10-10T01:01:24.144Z,4.351185083389282
2020-10-10T01:01:28.602Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-10T01:01:36.753Z,2020-10-10T01:01:36.757Z,2020-10-10T01:01:37.835Z,4.3449519872665405
2020-10-10T01:01:46.795Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-10T01:01:57.257Z,2020-10-10T01:01:57.261Z,2020-10-10T01:01:58.178Z,8.738749027252197
2020-10-10T01:02:07.143Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-10T01:02:17.656Z,2020-10-10T01:02:17.660Z,2020-10-10T01:02:18.703Z,8.78705096244812
2020-10-10T01:02:27.646Z,"iPhone12,3",14.0.0,original,receiver,10489146.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-10T01:02:38.119Z,2020-10-10T01:02:38.124Z,2020-10-10T01:02:39.063Z,8.758170008659363
2020-10-10T01:02:52.395Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-10T01:03:04.837Z,2020-10-10T01:03:04.841Z,2020-10-10T01:03:05.799Z,13.088263988494873
2020-10-10T01:03:19.174Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-10T01:03:32.120Z,2020-10-10T01:03:32.124Z,2020-10-10T01:03:33.117Z,13.126350045204163
2020-10-10T01:03:46.604Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-10T01:04:00.953Z,2020-10-10T01:04:00.957Z,2020-10-10T01:04:01.990Z,13.227972030639648
2020-10-10T01:04:02.152Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,100,1,,,,,,,,,,,,,,,,,,2020-10-10T01:04:07.765Z,2020-10-10T01:04:07.769Z,2020-10-10T01:04:08.783Z,0.08797097206115723
2020-10-10T01:04:08.935Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,100,10,,,,,,,,,,,,,,,,,,2020-10-10T01:04:14.612Z,2020-10-10T01:04:14.616Z,2020-10-10T01:04:15.562Z,0.08737802505493164
2020-10-10T01:04:15.695Z,"iPhone12,3",14.0.0,original,receiver,10489135.0,100,20,,,,,,,,,,,,,,,,,,2020-10-10T01:04:21.392Z,2020-10-10T01:04:21.396Z,2020-10-10T01:04:22.358Z,0.08751702308654785
2020-10-10T01:04:23.310Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-10T01:04:29.350Z,2020-10-10T01:04:29.354Z,2020-10-10T01:04:30.278Z,0.877221941947937
