startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,ReceivedStartPSIRequest,SentStartPSIResponse,ReceivedFinishPSIRequest,SentFinishPSIResponse,ReceivedDiscoverRequest,SentDiscoverResponse,UploadFinished,precomputationDuration
2020-10-11T21:57:48.042Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-11T21:58:00.342Z,2020-10-11T21:58:00.346Z,2020-10-11T21:58:01.249Z,13.12161099910736
2020-10-11T21:58:14.501Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-11T21:58:27.271Z,2020-10-11T21:58:27.275Z,2020-10-11T21:58:28.208Z,13.001159071922302
2020-10-11T21:58:41.646Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-11T21:58:54.270Z,2020-10-11T21:58:54.276Z,2020-10-11T21:58:55.205Z,13.179674983024597
2020-10-11T21:58:55.335Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,100,1,,,,,,,,,,,,,,,,,,2020-10-11T21:59:00.801Z,2020-10-11T21:59:00.805Z,2020-10-11T21:59:01.720Z,0.08737599849700928
2020-10-11T21:59:01.861Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,100,10,,,,,,,,,,,,,,,,,,2020-10-11T21:59:07.368Z,2020-10-11T21:59:07.371Z,2020-10-11T21:59:08.359Z,0.08794796466827393
2020-10-11T21:59:08.521Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,100,20,,,,,,,,,,,,,,,,,,2020-10-11T21:59:14.064Z,2020-10-11T21:59:14.067Z,2020-10-11T21:59:14.989Z,0.08782589435577393
2020-10-11T21:59:15.904Z,"iPhone12,3",14.0.0,original,receiver,10489136.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-11T21:59:21.794Z,2020-10-11T21:59:21.797Z,2020-10-11T21:59:22.720Z,0.8719580173492432
2020-10-11T21:59:23.653Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-11T21:59:29.240Z,2020-10-11T21:59:29.243Z,2020-10-11T21:59:30.148Z,0.8796950578689575
2020-10-11T21:59:31.085Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-11T21:59:37.174Z,2020-10-11T21:59:37.177Z,2020-10-11T21:59:38.097Z,0.8768830299377441
2020-10-11T21:59:42.565Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-11T21:59:50.444Z,2020-10-11T21:59:50.447Z,2020-10-11T21:59:51.363Z,4.363548994064331
2020-10-11T21:59:55.855Z,"iPhone12,3",14.0.0,original,receiver,10489136.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:00:03.377Z,2020-10-11T22:00:03.381Z,2020-10-11T22:00:04.444Z,4.380529999732971
2020-10-11T22:00:08.959Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:00:16.836Z,2020-10-11T22:00:16.842Z,2020-10-11T22:00:17.844Z,4.364215016365051
2020-10-11T22:00:26.833Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:00:37.095Z,2020-10-11T22:00:37.100Z,2020-10-11T22:00:38.116Z,8.780115962028503
2020-10-11T22:00:47.184Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:00:57.577Z,2020-10-11T22:00:57.582Z,2020-10-11T22:00:58.594Z,8.778655052185059
2020-10-11T22:01:07.562Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:01:17.777Z,2020-10-11T22:01:17.781Z,2020-10-11T22:01:18.694Z,8.721421003341675
2020-10-11T22:01:32.016Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:01:44.609Z,2020-10-11T22:01:44.613Z,2020-10-11T22:01:45.547Z,13.051939010620117
2020-10-11T22:01:59.012Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:02:11.802Z,2020-10-11T22:02:11.806Z,2020-10-11T22:02:12.731Z,13.126876950263977
2020-10-11T22:02:26.143Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:02:38.813Z,2020-10-11T22:02:38.817Z,2020-10-11T22:02:39.719Z,13.149933934211731
2020-10-11T22:02:39.837Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,100,1,,,,,,,,,,,,,,,,,,2020-10-11T22:02:45.434Z,2020-10-11T22:02:45.437Z,2020-10-11T22:02:46.354Z,0.08839595317840576
2020-10-11T22:02:46.472Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,100,10,,,,,,,,,,,,,,,,,,2020-10-11T22:02:52.061Z,2020-10-11T22:02:52.065Z,2020-10-11T22:02:53.114Z,0.08734703063964844
2020-10-11T22:02:53.322Z,"iPhone12,3",14.0.0,original,receiver,10489136.0,100,20,,,,,,,,,,,,,,,,,,2020-10-11T22:02:58.876Z,2020-10-11T22:02:58.879Z,2020-10-11T22:02:59.847Z,0.0872429609298706
2020-10-11T22:03:00.793Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:03:06.801Z,2020-10-11T22:03:06.805Z,2020-10-11T22:03:07.708Z,0.8777320384979248
2020-10-11T22:03:08.638Z,"iPhone12,3",14.0.0,original,receiver,10489145.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:03:14.641Z,2020-10-11T22:03:14.644Z,2020-10-11T22:03:15.611Z,0.8780980110168457
2020-10-11T22:03:16.615Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:03:22.623Z,2020-10-11T22:03:22.626Z,2020-10-11T22:03:23.610Z,0.8695130348205566
2020-10-11T22:03:28.167Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:03:36.057Z,2020-10-11T22:03:36.061Z,2020-10-11T22:03:36.965Z,4.343896985054016
2020-10-11T22:03:41.440Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:03:49.259Z,2020-10-11T22:03:49.262Z,2020-10-11T22:03:50.163Z,4.3709999322891235
2020-10-11T22:03:54.647Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:04:02.144Z,2020-10-11T22:04:02.148Z,2020-10-11T22:04:03.035Z,4.372656941413879
2020-10-11T22:04:11.917Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:04:22.188Z,2020-10-11T22:04:22.191Z,2020-10-11T22:04:23.094Z,8.711295008659363
2020-10-11T22:04:32.133Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:04:42.268Z,2020-10-11T22:04:42.271Z,2020-10-11T22:04:43.175Z,8.718530058860779
2020-10-11T22:04:52.093Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:05:01.814Z,2020-10-11T22:05:01.818Z,2020-10-11T22:05:02.810Z,8.732293009757996
2020-10-11T22:05:16.263Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:05:28.795Z,2020-10-11T22:05:28.798Z,2020-10-11T22:05:29.716Z,13.19605302810669
2020-10-11T22:05:43.094Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:05:55.817Z,2020-10-11T22:05:55.820Z,2020-10-11T22:05:56.733Z,13.125038981437683
2020-10-11T22:06:10.005Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:06:22.588Z,2020-10-11T22:06:22.592Z,2020-10-11T22:06:23.500Z,13.013113021850586
2020-10-11T22:06:23.620Z,"iPhone12,3",14.0.0,original,receiver,10489148.0,100,1,,,,,,,,,,,,,,,,,,2020-10-11T22:06:28.916Z,2020-10-11T22:06:28.919Z,2020-10-11T22:06:29.815Z,0.08839297294616699
2020-10-11T22:06:29.936Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,100,10,,,,,,,,,,,,,,,,,,2020-10-11T22:06:35.495Z,2020-10-11T22:06:35.499Z,2020-10-11T22:06:36.401Z,0.08798098564147949
2020-10-11T22:06:36.529Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,100,20,,,,,,,,,,,,,,,,,,2020-10-11T22:06:42.057Z,2020-10-11T22:06:42.061Z,2020-10-11T22:06:42.991Z,0.08787298202514648
2020-10-11T22:06:43.903Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:06:50.009Z,2020-10-11T22:06:50.013Z,2020-10-11T22:06:50.949Z,0.8740290403366089
2020-10-11T22:06:52.034Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:06:57.811Z,2020-10-11T22:06:57.814Z,2020-10-11T22:06:58.732Z,0.8731799125671387
2020-10-11T22:06:59.661Z,"iPhone12,3",14.0.0,original,receiver,10489146.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:07:05.679Z,2020-10-11T22:07:05.683Z,2020-10-11T22:07:06.589Z,0.8746460676193237
2020-10-11T22:07:11.042Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:07:19.053Z,2020-10-11T22:07:19.057Z,2020-10-11T22:07:20.026Z,4.359550952911377
2020-10-11T22:07:24.498Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:07:32.054Z,2020-10-11T22:07:32.058Z,2020-10-11T22:07:32.954Z,4.368335008621216
2020-10-11T22:07:37.427Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:07:45.333Z,2020-10-11T22:07:45.336Z,2020-10-11T22:07:46.264Z,4.358735918998718
2020-10-11T22:07:55.130Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:08:05.510Z,2020-10-11T22:08:05.514Z,2020-10-11T22:08:06.421Z,8.696405053138733
2020-10-11T22:08:15.394Z,"iPhone12,3",14.0.0,original,receiver,10489145.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:08:25.551Z,2020-10-11T22:08:25.555Z,2020-10-11T22:08:26.456Z,8.794994950294495
2020-10-11T22:08:35.395Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:08:45.541Z,2020-10-11T22:08:45.545Z,2020-10-11T22:08:46.446Z,8.753152012825012
2020-10-11T22:08:59.743Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:09:12.542Z,2020-10-11T22:09:12.546Z,2020-10-11T22:09:13.447Z,13.056274056434631
2020-10-11T22:09:26.842Z,"iPhone12,3",14.0.0,original,receiver,10489146.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:09:39.509Z,2020-10-11T22:09:39.513Z,2020-10-11T22:09:40.429Z,13.144359946250916
2020-10-11T22:09:53.803Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:10:06.500Z,2020-10-11T22:10:06.504Z,2020-10-11T22:10:07.399Z,13.115381002426147
2020-10-11T22:10:07.512Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,100,1,,,,,,,,,,,,,,,,,,2020-10-11T22:10:13.050Z,2020-10-11T22:10:13.053Z,2020-10-11T22:10:14.033Z,0.08771002292633057
2020-10-11T22:10:14.155Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,100,10,,,,,,,,,,,,,,,,,,2020-10-11T22:10:19.807Z,2020-10-11T22:10:19.810Z,2020-10-11T22:10:20.711Z,0.08734607696533203
2020-10-11T22:10:20.841Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,100,20,,,,,,,,,,,,,,,,,,2020-10-11T22:10:26.507Z,2020-10-11T22:10:26.511Z,2020-10-11T22:10:27.519Z,0.08720695972442627
2020-10-11T22:10:28.436Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:10:34.505Z,2020-10-11T22:10:34.508Z,2020-10-11T22:10:35.479Z,0.8727600574493408
2020-10-11T22:10:36.399Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:10:42.416Z,2020-10-11T22:10:42.420Z,2020-10-11T22:10:43.331Z,0.8647010326385498
2020-10-11T22:10:44.268Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:10:50.248Z,2020-10-11T22:10:50.252Z,2020-10-11T22:10:51.163Z,0.8790769577026367
2020-10-11T22:10:55.719Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:11:03.106Z,2020-10-11T22:11:03.109Z,2020-10-11T22:11:04.022Z,4.356180906295776
2020-10-11T22:11:08.492Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:11:16.272Z,2020-10-11T22:11:16.276Z,2020-10-11T22:11:17.177Z,4.365963935852051
2020-10-11T22:11:21.674Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:11:29.244Z,2020-10-11T22:11:29.248Z,2020-10-11T22:11:30.161Z,4.384554028511047
2020-10-11T22:11:39.091Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:11:49.612Z,2020-10-11T22:11:49.616Z,2020-10-11T22:11:50.529Z,8.759961009025574
2020-10-11T22:11:59.469Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:12:09.774Z,2020-10-11T22:12:09.779Z,2020-10-11T22:12:10.710Z,8.760990977287292
2020-10-11T22:12:19.617Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:12:29.385Z,2020-10-11T22:12:29.389Z,2020-10-11T22:12:30.288Z,8.709426999092102
2020-10-11T22:12:43.618Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:12:56.617Z,2020-10-11T22:12:56.621Z,2020-10-11T22:12:57.530Z,13.087087988853455
2020-10-11T22:13:10.984Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:13:23.640Z,2020-10-11T22:13:23.644Z,2020-10-11T22:13:24.603Z,13.203456997871399
2020-10-11T22:13:38.023Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:13:50.646Z,2020-10-11T22:13:50.650Z,2020-10-11T22:13:51.628Z,13.126860976219177
2020-10-11T22:13:51.753Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,100,1,,,,,,,,,,,,,,,,,,2020-10-11T22:13:57.307Z,2020-10-11T22:13:57.311Z,2020-10-11T22:13:58.246Z,0.08786594867706299
2020-10-11T22:13:58.382Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,100,10,,,,,,,,,,,,,,,,,,2020-10-11T22:14:03.996Z,2020-10-11T22:14:03.999Z,2020-10-11T22:14:04.909Z,0.08745098114013672
2020-10-11T22:14:05.047Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,100,20,,,,,,,,,,,,,,,,,,2020-10-11T22:14:10.664Z,2020-10-11T22:14:10.668Z,2020-10-11T22:14:11.565Z,0.08731198310852051
2020-10-11T22:14:12.478Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:14:18.521Z,2020-10-11T22:14:18.525Z,2020-10-11T22:14:19.416Z,0.8722660541534424
2020-10-11T22:14:20.331Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:14:26.273Z,2020-10-11T22:14:26.276Z,2020-10-11T22:14:27.263Z,0.8697730302810669
2020-10-11T22:14:28.300Z,"iPhone12,3",14.0.0,original,receiver,10489145.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:14:34.269Z,2020-10-11T22:14:34.272Z,2020-10-11T22:14:35.181Z,0.8752020597457886
2020-10-11T22:14:39.649Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:14:47.502Z,2020-10-11T22:14:47.507Z,2020-10-11T22:14:48.422Z,4.371257901191711
2020-10-11T22:14:52.880Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:15:00.411Z,2020-10-11T22:15:00.415Z,2020-10-11T22:15:01.318Z,4.353738069534302
2020-10-11T22:15:05.800Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:15:13.866Z,2020-10-11T22:15:13.870Z,2020-10-11T22:15:14.777Z,4.367892026901245
2020-10-11T22:15:23.715Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:15:33.555Z,2020-10-11T22:15:33.558Z,2020-10-11T22:15:34.471Z,8.75650703907013
2020-10-11T22:15:43.525Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:15:53.501Z,2020-10-11T22:15:53.505Z,2020-10-11T22:15:54.525Z,8.873894095420837
2020-10-11T22:16:03.550Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:16:13.804Z,2020-10-11T22:16:13.808Z,2020-10-11T22:16:14.781Z,8.757519960403442
2020-10-11T22:16:28.098Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:16:41.067Z,2020-10-11T22:16:41.070Z,2020-10-11T22:16:42.033Z,13.01811695098877
2020-10-11T22:16:55.482Z,"iPhone12,3",14.0.0,original,receiver,10489147.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:17:08.207Z,2020-10-11T22:17:08.211Z,2020-10-11T22:17:09.200Z,13.165263056755066
2020-10-11T22:17:22.627Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:17:35.270Z,2020-10-11T22:17:35.274Z,2020-10-11T22:17:36.185Z,13.127261996269226
2020-10-11T22:17:36.302Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,100,1,,,,,,,,,,,,,,,,,,2020-10-11T22:17:41.955Z,2020-10-11T22:17:41.959Z,2020-10-11T22:17:42.931Z,0.08767104148864746
2020-10-11T22:17:43.099Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,100,10,,,,,,,,,,,,,,,,,,2020-10-11T22:17:48.543Z,2020-10-11T22:17:48.548Z,2020-10-11T22:17:49.604Z,0.08804106712341309
2020-10-11T22:17:49.859Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,100,20,,,,,,,,,,,,,,,,,,2020-10-11T22:17:55.270Z,2020-10-11T22:17:55.273Z,2020-10-11T22:17:56.177Z,0.08717203140258789
2020-10-11T22:17:57.086Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:18:03.078Z,2020-10-11T22:18:03.082Z,2020-10-11T22:18:03.975Z,0.8725920915603638
2020-10-11T22:18:04.896Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:18:10.968Z,2020-10-11T22:18:10.972Z,2020-10-11T22:18:11.885Z,0.8752840757369995
2020-10-11T22:18:12.904Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:18:18.810Z,2020-10-11T22:18:18.814Z,2020-10-11T22:18:19.841Z,0.8750859498977661
2020-10-11T22:18:24.326Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:18:31.842Z,2020-10-11T22:18:31.845Z,2020-10-11T22:18:32.746Z,4.383034944534302
2020-10-11T22:18:37.188Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:18:45.103Z,2020-10-11T22:18:45.107Z,2020-10-11T22:18:46.012Z,4.334793925285339
2020-10-11T22:18:50.476Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:18:58.538Z,2020-10-11T22:18:58.542Z,2020-10-11T22:18:59.441Z,4.350762963294983
2020-10-11T22:19:08.266Z,"iPhone12,3",14.0.0,original,receiver,10489139.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:19:18.502Z,2020-10-11T22:19:18.505Z,2020-10-11T22:19:19.416Z,8.657340049743652
2020-10-11T22:19:28.353Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:19:38.560Z,2020-10-11T22:19:38.564Z,2020-10-11T22:19:39.467Z,8.761566042900085
2020-10-11T22:19:48.379Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:19:58.701Z,2020-10-11T22:19:58.705Z,2020-10-11T22:19:59.608Z,8.725320935249329
2020-10-11T22:20:13.029Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:20:25.846Z,2020-10-11T22:20:25.850Z,2020-10-11T22:20:26.761Z,13.179276943206787
2020-10-11T22:20:40.173Z,"iPhone12,3",14.0.0,original,receiver,10489145.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:20:52.799Z,2020-10-11T22:20:52.805Z,2020-10-11T22:20:53.840Z,13.163195013999939
2020-10-11T22:21:07.169Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:21:20.199Z,2020-10-11T22:21:20.203Z,2020-10-11T22:21:21.182Z,13.025851011276245
2020-10-11T22:21:21.326Z,"iPhone12,3",14.0.0,original,receiver,10489141.0,100,1,,,,,,,,,,,,,,,,,,2020-10-11T22:21:26.799Z,2020-10-11T22:21:26.803Z,2020-10-11T22:21:27.777Z,0.08729004859924316
2020-10-11T22:21:27.906Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,100,10,,,,,,,,,,,,,,,,,,2020-10-11T22:21:33.512Z,2020-10-11T22:21:33.516Z,2020-10-11T22:21:34.531Z,0.08795297145843506
2020-10-11T22:21:34.682Z,"iPhone12,3",14.0.0,original,receiver,10489137.0,100,20,,,,,,,,,,,,,,,,,,2020-10-11T22:21:40.306Z,2020-10-11T22:21:40.310Z,2020-10-11T22:21:41.234Z,0.08750200271606445
2020-10-11T22:21:42.140Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,1000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:21:48.074Z,2020-10-11T22:21:48.078Z,2020-10-11T22:21:48.975Z,0.870947003364563
2020-10-11T22:21:49.897Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,1000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:21:55.800Z,2020-10-11T22:21:55.803Z,2020-10-11T22:21:56.791Z,0.8763370513916016
2020-10-11T22:21:57.745Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,1000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:22:03.797Z,2020-10-11T22:22:03.801Z,2020-10-11T22:22:04.709Z,0.8727189302444458
2020-10-11T22:22:09.172Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,5000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:22:17.204Z,2020-10-11T22:22:17.207Z,2020-10-11T22:22:18.113Z,4.369369983673096
2020-10-11T22:22:22.589Z,"iPhone12,3",14.0.0,original,receiver,10489138.0,5000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:22:30.131Z,2020-10-11T22:22:30.135Z,2020-10-11T22:22:31.053Z,4.37063193321228
2020-10-11T22:22:35.504Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,5000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:22:43.509Z,2020-10-11T22:22:43.513Z,2020-10-11T22:22:44.404Z,4.33945107460022
2020-10-11T22:22:53.357Z,"iPhone12,3",14.0.0,original,receiver,10489143.0,10000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:23:03.101Z,2020-10-11T22:23:03.105Z,2020-10-11T22:23:04.008Z,8.784036040306091
2020-10-11T22:23:12.898Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:23:23.059Z,2020-10-11T22:23:23.063Z,2020-10-11T22:23:23.974Z,8.70841097831726
2020-10-11T22:23:32.978Z,"iPhone12,3",14.0.0,original,receiver,10489140.0,10000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:23:43.258Z,2020-10-11T22:23:43.262Z,2020-10-11T22:23:44.165Z,8.703378081321716
2020-10-11T22:23:57.490Z,"iPhone12,3",14.0.0,original,receiver,10489147.0,15000,1,,,,,,,,,,,,,,,,,,2020-10-11T22:24:10.175Z,2020-10-11T22:24:10.180Z,2020-10-11T22:24:11.200Z,13.083379030227661
2020-10-11T22:24:24.601Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,15000,10,,,,,,,,,,,,,,,,,,2020-10-11T22:24:36.731Z,2020-10-11T22:24:36.735Z,2020-10-11T22:24:37.680Z,13.129986047744751
2020-10-11T22:24:51.136Z,"iPhone12,3",14.0.0,original,receiver,10489142.0,15000,20,,,,,,,,,,,,,,,,,,2020-10-11T22:25:03.484Z,2020-10-11T22:25:03.487Z,2020-10-11T22:25:04.382Z,13.153877019882202
2020-10-11T22:25:04.515Z,"iPhone12,3",14.0.0,original,receiver,10489144.0,100,1,,,,,,,,,,,,,,,,,,2020-10-11T22:25:10.058Z,2020-10-11T22:25:10.062Z,2020-10-11T22:25:11.017Z,0.08778297901153564
